GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0009611	BP	response to wounding	AT1G17380|AT1G17420|AT1G19020|AT1G19180|AT1G30135|AT1G32640|AT1G61120|AT1G72520|AT1G74930|AT1G76650|AT1G80840|AT2G24850|AT2G34600|AT3G15356|AT3G25250|AT3G44260|AT3G44550|AT3G44860|AT3G45140|AT3G51450|AT3G53600|AT3G61190|AT4G11280|AT4G15440|AT4G24350|AT4G34710|AT5G13220|AT5G20230|AT5G24770|AT5G47240|AT5G59820	4.60418353769012e-12	2.09950769318669e-09
GO:0009617	BP	response to bacterium	AT1G19020|AT1G31580|AT1G61120|AT1G62660|AT1G66700|AT1G72520|AT1G73805|AT1G79680|AT2G30770|AT2G45220|AT3G22231|AT3G25180|AT3G26830|AT3G45140|AT3G50930|AT4G14400|AT5G03350|AT5G10380|AT5G26920|AT5G57220	1.76654649269562e-09	4.02772600334602e-07
GO:0071456	BP	cellular response to hypoxia	AT1G02360|AT1G07135|AT1G07400|AT1G14540|AT1G19020|AT1G21550|AT1G35140|AT1G57630|AT1G66090|AT1G68620|AT1G73010|AT1G76650|AT2G22500|AT2G23270|AT2G25735|AT2G26150|AT2G32210|AT3G25250|AT3G30775|AT4G29780|AT5G12020|AT5G12030|AT5G19230|AT5G19240|AT5G20230|AT5G25250|AT5G26920|AT5G41080|AT5G54490|AT5G57220|AT5G57560|AT5G59820|AT5G64905|AT5G66650	5.08524897100462e-09	7.51856367053591e-07
GO:0009753	BP	response to jasmonic acid	AT1G15520|AT1G17380|AT1G17420|AT1G19180|AT1G28290|AT1G32640|AT1G61120|AT2G14610|AT2G24850|AT2G34600|AT2G39030|AT3G09940|AT3G44860|AT3G45140|AT3G51450|AT3G53600|AT4G11280|AT4G34710|AT5G13220|AT5G24770|AT5G24780|AT5G44420	6.59523128994378e-09	7.51856367053591e-07
GO:0006952	BP	defense response	AT1G17420|AT1G31580|AT1G35260|AT1G52040|AT1G66090|AT1G70830|AT1G70850|AT1G70890|AT1G72520|AT1G79680|AT2G02120|AT2G02130|AT2G03760|AT2G14610|AT2G28790|AT3G11340|AT3G26830|AT5G24780|AT5G44420|AT5G44568|AT5G64905	8.23982428516847e-07	7.51471974807364e-05
GO:0042742	BP	defense response to bacterium	AT1G02920|AT1G19180|AT1G19670|AT1G53970|AT1G53990|AT1G66700|AT1G73805|AT1G80840|AT2G19990|AT2G30770|AT3G10930|AT3G30775|AT3G44260|AT4G11480|AT4G23150|AT5G01900|AT5G22570|AT5G24660|AT5G26920|AT5G40990|AT5G57220	1.12801337909645e-05	0.000857290168113299
GO:0009627	BP	systemic acquired resistance	AT2G14610|AT2G18660|AT2G37870|AT2G43570|AT3G53980|AT5G03350|AT5G05960|AT5G10760|AT5G40990|AT5G55450	1.72170375249923e-05	0.000981371138924563
GO:0019762	BP	glucosinolate catabolic process	AT1G52400|AT1G66280|AT2G44450|AT3G16400|AT3G16410|AT3G44320|AT3G60120|AT5G24540	1.53119472305926e-05	0.000981371138924563
GO:0009751	BP	response to salicylic acid	AT1G15520|AT1G28480|AT1G65510|AT1G66700|AT1G79680|AT1G80840|AT2G03760|AT3G44860|AT3G51450|AT3G61190|AT4G14400|AT5G24110|AT5G40990|AT5G44568|AT5G63160	3.04675888561886e-05	0.00154369116871355
GO:0007165	BP	signal transduction	AT1G45616|AT1G47890|AT1G57630|AT1G66090|AT1G68450|AT2G04450|AT2G32140|AT2G33020|AT3G23110|AT3G24900|AT3G25010|AT3G54180|AT3G58000|AT4G14370|AT4G28380|AT5G06870|AT5G27060|AT5G41750|AT5G47240	3.84592823823973e-05	0.00175374327663732
GO:0006979	BP	response to oxidative stress	AT1G07400|AT1G14540|AT1G14870|AT1G19020|AT3G25250|AT3G30775|AT4G08770|AT4G08780|AT4G11280|AT4G21840|AT4G21850|AT4G31870|AT4G33420|AT4G34710|AT5G06720|AT5G06730|AT5G17820|AT5G20230|AT5G24770|AT5G58390|AT5G59820|AT5G64110	8.0246181580392e-05	0.00332656898187807
GO:0031347	BP	regulation of defense response	AT1G17380|AT1G19180|AT1G30135|AT1G80840|AT2G34600|AT5G13220|AT5G24660	0.000269521823326374	0.0102418292864022
GO:0007267	BP	cell-cell signaling	AT1G02900|AT3G23805|AT4G14010|AT5G67070	0.000445510175214371	0.015627126145981
GO:0009863	BP	salicylic acid mediated signaling pathway	AT1G28480|AT3G22231|AT3G50930|AT3G52400|AT5G01900|AT5G22570	0.000481214835191602	0.015673854631955
GO:0008150	BP	biological_process	AT1G07885|AT1G07985|AT1G11120|AT1G11500|AT1G12020|AT1G17147|AT1G19500|AT1G23150|AT1G23340|AT1G24147|AT1G32570|AT1G51055|AT1G51920|AT1G52270|AT1G54890|AT1G55230|AT1G58225|AT1G59865|AT1G61450|AT1G64065|AT1G68238|AT1G68350|AT1G70640|AT1G75700|AT1G78430|AT1G79760|AT2G04495|AT2G07669|AT2G13430|AT2G17300|AT2G18680|AT2G18690|AT2G19460|AT2G20590|AT2G25510|AT2G27390|AT2G28410|AT2G31590|AT2G42820|AT2G45930|AT2G46567|AT3G01830|AT3G01950|AT3G02640|AT3G06035|AT3G06890|AT3G10880|AT3G13600|AT3G15518|AT3G17120|AT3G22235|AT3G25014|AT3G29370|AT3G42725|AT3G45160|AT3G47480|AT3G52520|AT3G56500|AT3G58540|AT3G59620|AT4G02170|AT4G08555|AT4G11000|AT4G12540|AT4G12735|AT4G17240|AT4G21500|AT4G24026|AT4G24265|AT4G24420|AT4G26960|AT4G30450|AT4G31355|AT4G37095|AT5G01790|AT5G01910|AT5G02550|AT5G05250|AT5G05965|AT5G10580|AT5G11420|AT5G14110|AT5G17160|AT5G22520|AT5G22545|AT5G23350|AT5G36710|AT5G38310|AT5G42530|AT5G42860|AT5G44585|AT5G44990|AT5G52390|AT5G60240|AT5G66607|ATMG00450|ATMG00600|ATMG00710|ATMG00750	0.000551141434671611	0.0157075308881409
GO:0009620	BP	response to fungus	AT1G17420|AT1G79680|AT2G45220|AT3G22231|AT3G25780|AT3G45140|AT3G50450|AT3G51450|AT4G02330|AT5G26920|AT5G40990	0.000525679696245509	0.0157075308881409
GO:0010112	BP	regulation of systemic acquired resistance	AT1G73805|AT3G26830|AT5G13220|AT5G13320|AT5G26920	0.000815038273541317	0.0218622031020494
GO:0080027	BP	response to herbivore	AT1G61120|AT1G66700|AT3G16400|AT3G44860|AT3G45140	0.00146840796547456	0.0371996684586888
GO:0010193	BP	response to ozone	AT1G15520|AT1G72520|AT3G02840|AT5G24110	0.00252992170633676	0.0607181209520823
GO:2000022	BP	regulation of jasmonic acid mediated signaling pathway	AT1G17380|AT1G19180|AT1G30135|AT2G34600|AT3G53600|AT5G13220	0.0027476419620803	0.0626462367354308
GO:0034440	BP	lipid oxidation	AT1G17420|AT1G72520|AT3G45140	0.003582726495567	0.0777963467608833
