GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0042773	BP	ATP synthesis coupled electron transport	Pjv1_00001796|Pjv1_00002553|Pjv1_00002976|Pjv1_00004891|Pjv1_00006027|Pjv1_00008090|Pjv1_00010217|Pjv1_00011937|Pjv1_00012297|Pjv1_00013214|Pjv1_00013940|Pjv1_00014317|Pjv1_00018293|Pjv1_00019093|Pjv1_00021243|Pjv1_00022099|Pjv1_00025803|Pjv1_00029642	2.31360693752628e-08	5.71057379847484e-06
GO:0019684	BP	photosynthesis, light reaction	Pjv1_00002553|Pjv1_00002670|Pjv1_00002671|Pjv1_00002682|Pjv1_00002683|Pjv1_00002976|Pjv1_00004891|Pjv1_00006027|Pjv1_00008090|Pjv1_00010217|Pjv1_00013214|Pjv1_00013940|Pjv1_00018293|Pjv1_00019097|Pjv1_00021243|Pjv1_00022099|Pjv1_00025272|Pjv1_00025803|Pjv1_00029642|Pjv1_00029828|Pjv1_00030176	3.75695644636502e-08	5.71057379847484e-06
GO:0006810	BP	transport	Pjv1_00002506|Pjv1_00002553|Pjv1_00002670|Pjv1_00002671|Pjv1_00002682|Pjv1_00002683|Pjv1_00002976|Pjv1_00004342|Pjv1_00004891|Pjv1_00005299|Pjv1_00005859|Pjv1_00006027|Pjv1_00006827|Pjv1_00008090|Pjv1_00010217|Pjv1_00011937|Pjv1_00012272|Pjv1_00012297|Pjv1_00012682|Pjv1_00013162|Pjv1_00013214|Pjv1_00013940|Pjv1_00018293|Pjv1_00019097|Pjv1_00021243|Pjv1_00021344|Pjv1_00022099|Pjv1_00025803|Pjv1_00026858|Pjv1_00029642|Pjv1_00029828|Pjv1_00030176	1.88030235699587e-07	1.90537305508915e-05
GO:0015979	BP	photosynthesis	Pjv1_00000659|Pjv1_00000670|Pjv1_00002059|Pjv1_00007586|Pjv1_00007588|Pjv1_00007859|Pjv1_00010721|Pjv1_00018222|Pjv1_00018223|Pjv1_00020279|Pjv1_00020715|Pjv1_00020716|Pjv1_00020717|Pjv1_00020787|Pjv1_00022348|Pjv1_00023036|Pjv1_00028875|Pjv1_00030004|Pjv1_00030006|Pjv1_00030015	3.11478117444253e-05	0.00236723369257632
GO:0009607	BP	response to biotic stimulus	Pjv1_00004905|Pjv1_00004906|Pjv1_00004907|Pjv1_00004908|Pjv1_00004909|Pjv1_00004910|Pjv1_00005028|Pjv1_00007391|Pjv1_00007394|Pjv1_00009217|Pjv1_00010788|Pjv1_00010793|Pjv1_00020084|Pjv1_00028250	7.55403663208613e-05	0.00459285427230837
GO:0006952	BP	defense response	Pjv1_00003449|Pjv1_00004242|Pjv1_00004905|Pjv1_00004906|Pjv1_00004907|Pjv1_00004908|Pjv1_00004909|Pjv1_00004910|Pjv1_00005028|Pjv1_00007391|Pjv1_00007394|Pjv1_00009217|Pjv1_00010788|Pjv1_00010793|Pjv1_00011623|Pjv1_00013870|Pjv1_00013872|Pjv1_00013997|Pjv1_00016507|Pjv1_00016956|Pjv1_00019766|Pjv1_00019767|Pjv1_00020084|Pjv1_00025523|Pjv1_00025982|Pjv1_00026297|Pjv1_00028250	0.00017749305615425	0.00899298151181533
GO:0006355	BP	regulation of DNA-templated transcription	Pjv1_00000424|Pjv1_00005174|Pjv1_00005479|Pjv1_00008940|Pjv1_00010422|Pjv1_00010959|Pjv1_00012415|Pjv1_00014643|Pjv1_00017034|Pjv1_00017673|Pjv1_00018364|Pjv1_00018472|Pjv1_00019830|Pjv1_00022166|Pjv1_00022227|Pjv1_00024793|Pjv1_00025989	0.000458522410500623	0.0199129732560271
GO:0006032	BP	chitin catabolic process	Pjv1_00001616|Pjv1_00001618|Pjv1_00002465|Pjv1_00019766|Pjv1_00019767	0.000815038273541317	0.03097145439457
GO:0006351	BP	DNA-templated transcription	Pjv1_00000424|Pjv1_00000429|Pjv1_00003663|Pjv1_00005174|Pjv1_00005479|Pjv1_00008940|Pjv1_00010422|Pjv1_00010959|Pjv1_00012307|Pjv1_00012415|Pjv1_00013404|Pjv1_00017034|Pjv1_00017673|Pjv1_00018364|Pjv1_00019092|Pjv1_00019098|Pjv1_00022166|Pjv1_00022227|Pjv1_00022353|Pjv1_00024738|Pjv1_00024793|Pjv1_00024977|Pjv1_00025989|Pjv1_00026301|Pjv1_00027017|Pjv1_00027018|Pjv1_00027631|Pjv1_00029603	0.00195325401262154	0.0659765799818832
GO:0006468	BP	protein phosphorylation	Pjv1_00006726|Pjv1_00012725|Pjv1_00028550	0.00256044561178559	0.0778375465982818
