GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0048046	CC	apoplast	Pjv1_00000379|Pjv1_00000442|Pjv1_00000443|Pjv1_00001130|Pjv1_00002356|Pjv1_00003120|Pjv1_00005277|Pjv1_00005482|Pjv1_00006828|Pjv1_00006829|Pjv1_00006906|Pjv1_00007746|Pjv1_00007749|Pjv1_00008316|Pjv1_00009222|Pjv1_00009223|Pjv1_00009224|Pjv1_00011279|Pjv1_00011588|Pjv1_00013401|Pjv1_00014482|Pjv1_00014540|Pjv1_00015588|Pjv1_00015962|Pjv1_00016468|Pjv1_00019889|Pjv1_00022395|Pjv1_00022397|Pjv1_00022670|Pjv1_00022809|Pjv1_00023917|Pjv1_00024241|Pjv1_00024607|Pjv1_00024608|Pjv1_00024609|Pjv1_00025523|Pjv1_00026484|Pjv1_00026727|Pjv1_00027147	3.48841250145644e-11	3.06980300128167e-09
GO:0009523	CC	photosystem II	Pjv1_00000006|Pjv1_00004538|Pjv1_00005739|Pjv1_00007546|Pjv1_00007965|Pjv1_00008423|Pjv1_00008850|Pjv1_00009827|Pjv1_00009830|Pjv1_00011348|Pjv1_00014661|Pjv1_00014665|Pjv1_00014666|Pjv1_00015035|Pjv1_00015036|Pjv1_00015039|Pjv1_00015040|Pjv1_00015041|Pjv1_00017687|Pjv1_00030182	9.04971587334696e-07	3.98187498427266e-05
GO:0009522	CC	photosystem I	Pjv1_00000006|Pjv1_00004538|Pjv1_00008423|Pjv1_00008850|Pjv1_00009827|Pjv1_00009830|Pjv1_00011348|Pjv1_00014661|Pjv1_00014665|Pjv1_00014666|Pjv1_00015035|Pjv1_00015036|Pjv1_00015039|Pjv1_00015040|Pjv1_00015041|Pjv1_00015664|Pjv1_00017363|Pjv1_00030182	1.37059197841149e-06	4.02040313667372e-05
GO:0000139	CC	Golgi membrane	Pjv1_00000389|Pjv1_00000521|Pjv1_00000523|Pjv1_00001798|Pjv1_00004952|Pjv1_00006791|Pjv1_00007548|Pjv1_00010170|Pjv1_00010435|Pjv1_00011898|Pjv1_00013362|Pjv1_00014510|Pjv1_00017394|Pjv1_00017458|Pjv1_00018339|Pjv1_00018560|Pjv1_00022405|Pjv1_00025712|Pjv1_00029021	2.99755527452623e-06	6.59462160395772e-05
GO:0016020	CC	membrane	Pjv1_00000389|Pjv1_00000521|Pjv1_00001637|Pjv1_00003264|Pjv1_00003785|Pjv1_00003810|Pjv1_00003959|Pjv1_00004261|Pjv1_00004354|Pjv1_00004657|Pjv1_00004952|Pjv1_00005007|Pjv1_00005197|Pjv1_00005277|Pjv1_00005482|Pjv1_00006260|Pjv1_00006408|Pjv1_00006791|Pjv1_00007887|Pjv1_00008316|Pjv1_00009827|Pjv1_00009830|Pjv1_00010412|Pjv1_00010439|Pjv1_00010794|Pjv1_00011059|Pjv1_00011140|Pjv1_00011300|Pjv1_00011669|Pjv1_00013712|Pjv1_00013713|Pjv1_00015588|Pjv1_00016591|Pjv1_00017363|Pjv1_00018720|Pjv1_00019579|Pjv1_00020066|Pjv1_00020957|Pjv1_00021052|Pjv1_00021594|Pjv1_00023181|Pjv1_00023359|Pjv1_00024241|Pjv1_00024981|Pjv1_00024988|Pjv1_00025016|Pjv1_00025710|Pjv1_00026045|Pjv1_00026826|Pjv1_00027805|Pjv1_00028331|Pjv1_00029787|Pjv1_00030282	3.32086048279321e-05	0.000584471444971605
GO:0009534	CC	chloroplast thylakoid	Pjv1_00007546|Pjv1_00007965|Pjv1_00009827|Pjv1_00009830|Pjv1_00016099|Pjv1_00017363|Pjv1_00024607|Pjv1_00024609	0.000501167940950288	0.00735046313393756
GO:0005840	CC	ribosome	Pjv1_00005277|Pjv1_00006967	0.00106724513396169	0.0117396964735786
GO:0042995	CC	cell projection	Pjv1_00028560|Pjv1_00028561|Pjv1_00028562	0.000994604683241571	0.0117396964735786
GO:0005794	CC	Golgi apparatus	Pjv1_00000379|Pjv1_00000521|Pjv1_00000523|Pjv1_00001462|Pjv1_00001798|Pjv1_00004680|Pjv1_00004952|Pjv1_00006791|Pjv1_00007548|Pjv1_00010170|Pjv1_00010435|Pjv1_00011898|Pjv1_00013362|Pjv1_00014510|Pjv1_00017458|Pjv1_00018339|Pjv1_00023917|Pjv1_00027147|Pjv1_00029021	0.0012223804832572	0.0119521647251815
GO:0005576	CC	extracellular region	Pjv1_00001265|Pjv1_00002282|Pjv1_00002456|Pjv1_00003180|Pjv1_00003558|Pjv1_00003913|Pjv1_00003959|Pjv1_00004808|Pjv1_00006819|Pjv1_00007113|Pjv1_00007746|Pjv1_00007749|Pjv1_00008325|Pjv1_00010659|Pjv1_00013086|Pjv1_00014818|Pjv1_00014819|Pjv1_00015232|Pjv1_00015360|Pjv1_00015766|Pjv1_00015857|Pjv1_00018844|Pjv1_00019285|Pjv1_00019286|Pjv1_00021290|Pjv1_00021291|Pjv1_00023181|Pjv1_00023893|Pjv1_00023894|Pjv1_00024237|Pjv1_00025016|Pjv1_00025773|Pjv1_00026484|Pjv1_00026844|Pjv1_00027431|Pjv1_00029560	0.00189332266765246	0.0166612394753417
GO:0009941	CC	chloroplast envelope	Pjv1_00005277|Pjv1_00005482|Pjv1_00008197|Pjv1_00008316|Pjv1_00009827|Pjv1_00009830|Pjv1_00015588|Pjv1_00016099|Pjv1_00017363	0.00299135027421593	0.0239308021937275
GO:0005856	CC	cytoskeleton	Pjv1_00002733|Pjv1_00010412|Pjv1_00011367|Pjv1_00028560|Pjv1_00028561|Pjv1_00028562	0.00382546897281461	0.0240458049719776
