GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0008150	BP	biological_process	AT1G17830|AT1G24095|AT1G26930|AT1G51920|AT1G53625|AT1G55230|AT1G62510|AT1G65346|AT1G65481|AT1G77145|AT2G03230|AT2G05510|AT2G07676|AT2G07678|AT2G07701|AT2G07705|AT2G07721|AT2G07722|AT2G07738|AT2G07798|AT2G07825|AT2G15760|AT2G27390|AT2G28500|AT2G32880|AT2G40113|AT2G47950|AT3G10815|AT3G11150|AT3G14060|AT3G18250|AT3G19615|AT3G27415|AT3G27416|AT3G47480|AT3G48020|AT4G01985|AT4G08555|AT4G12735|AT4G15120|AT4G17215|AT4G20000|AT4G26050|AT4G38870|AT5G12930|AT5G24600|AT5G24640|AT5G44572|AT5G44990|AT5G52390|AT5G53110|AT5G53820|AT5G54100|AT5G54560|AT5G61490|AT5G61495|AT5G61820|ATMG00030|ATMG00050|ATMG00140|ATMG00170|ATMG00260|ATMG00430|ATMG00670|ATMG00920|ATMG00970|ATMG01150	5.55115955284291e-12	2.35369165040539e-09
GO:0006979	BP	response to oxidative stress	AT1G07400|AT1G14870|AT1G21520|AT1G49570|AT2G21640|AT2G29450|AT2G29500|AT2G38380|AT2G38390|AT3G01420|AT3G25250|AT3G49110|AT3G49120|AT4G08770|AT4G21840|AT4G23190|AT4G34710|AT4G36430|AT5G05340|AT5G06720|AT5G06730|AT5G16960|AT5G16970|AT5G19880|AT5G19890|AT5G20230|AT5G39610|AT5G64100|AT5G64110|ATMG01190	3.18392656229644e-09	6.74992431206845e-07
GO:0006749	BP	glutathione metabolic process	AT1G17170|AT1G17180|AT1G69920|AT1G69930|AT1G74590|AT2G29440|AT2G29450|AT2G29460|AT2G29470|AT2G29480|AT2G29490|AT3G09270|AT5G62480	1.71080627060687e-08	2.41793952912438e-06
GO:0009407	BP	toxin catabolic process	AT1G02940|AT1G17170|AT1G17180|AT1G69920|AT1G69930|AT1G74590|AT2G29440|AT2G29450|AT2G29460|AT2G29470|AT2G29480|AT2G29490|AT3G09270|AT5G62480	4.47394615504769e-08	3.79390633948044e-06
GO:0006952	BP	defense response	AT1G19610|AT1G23130|AT1G52040|AT1G72260|AT1G79680|AT2G01530|AT2G02120|AT2G03760|AT2G14610|AT2G39200|AT2G43510|AT3G26830|AT3G49110|AT3G49120|AT4G11650|AT4G23280|AT4G23680|AT4G31970|AT5G15130|AT5G24780|AT5G43570|AT5G43580|AT5G64905	3.8878392377767e-08	3.79390633948044e-06
GO:0042742	BP	defense response to bacterium	AT1G51890|AT1G66700|AT1G73260|AT2G19190|AT2G19990|AT2G23150|AT2G30770|AT3G01420|AT3G14210|AT3G49110|AT3G49120|AT4G11480|AT4G18360|AT4G23190|AT4G23280|AT4G26120|AT5G01550|AT5G06740|AT5G40990|AT5G46350|AT5G49520|AT5G52640	3.15012573536027e-06	0.000222608885298792
GO:0050832	BP	defense response to fungus	AT2G30770|AT2G33380|AT2G38870|AT2G43510|AT3G01420|AT3G04220|AT3G12500|AT3G13790|AT3G22600|AT3G26470|AT3G26830|AT3G49110|AT3G49120|AT4G12470|AT4G12480|AT4G12490|AT4G26120|AT5G40990|AT5G43580|AT5G46350|AT5G61890	7.35688335077522e-06	0.000445616934389813
GO:0015986	BP	proton motive force-driven ATP synthesis	AT2G07671|AT2G07698|AT2G07777|ATMG00640|ATMG01080|ATMG01090|ATMG01190	2.09587525636578e-05	0.00111081388587386
GO:0042542	BP	response to hydrogen peroxide	AT1G04580|AT1G07400|AT1G53540|AT1G73260|AT2G26150|AT2G29500|AT3G17790|AT3G46230|AT5G12030|AT5G39610	4.24436281032587e-05	0.0019995664795313
GO:0009651	BP	response to salt stress	AT1G07400|AT1G47510|AT1G53540|AT1G54100|AT2G03760|AT2G29500|AT2G33080|AT2G33380|AT2G38340|AT3G09260|AT3G09350|AT3G23250|AT3G44550|AT3G46230|AT3G48850|AT3G60120|AT3G60140|AT4G12480|AT4G34710|AT5G12030|AT5G13330|AT5G24090|AT5G39610	9.94150886952981e-05	0.00421519976068064
