GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0008150	BP	biological_process	AT1G03820|AT1G04778|AT1G05210|AT1G06475|AT1G07485|AT1G07985|AT1G09310|AT1G12090|AT1G18650|AT1G26762|AT1G29980|AT1G30814|AT1G44608|AT1G53060|AT1G53250|AT1G75150|AT1G77270|AT1G79170|AT1G79760|AT2G01755|AT2G04515|AT2G05510|AT2G28140|AT2G28690|AT2G39560|AT2G41810|AT3G02500|AT3G03130|AT3G08030|AT3G12835|AT3G13175|AT3G13520|AT3G14450|AT3G15357|AT3G15550|AT3G16330|AT3G21600|AT3G22120|AT3G23740|AT3G48490|AT4G02800|AT4G16240|AT4G16807|AT4G16980|AT4G17240|AT4G18500|AT4G19095|AT4G20420|AT4G20690|AT4G23870|AT4G24030|AT4G24265|AT4G26290|AT4G26960|AT4G28310|AT4G28430|AT4G39320|AT4G39675|AT5G01881|AT5G01910|AT5G05965|AT5G11420|AT5G13140|AT5G14410|AT5G17160|AT5G23350|AT5G24105|AT5G25750|AT5G27247|AT5G35740|AT5G36710|AT5G38300|AT5G40730|AT5G44572|AT5G44575|AT5G44578|AT5G44582|AT5G47160|AT5G50610|AT5G50710|AT5G52390|AT5G53820|AT5G54970	4.07271954857392e-07	0.000186937827279543
GO:0010583	BP	response to cyclopentenone	AT1G08560|AT1G15580|AT1G18370|AT1G44110|AT1G70710|AT3G02120|AT3G11520|AT3G15720|AT4G28250	1.79216513987948e-05	0.00407818688298596
GO:0006457	BP	protein folding	AT1G07400|AT2G29500|AT2G32120|AT3G12580|AT3G13470|AT3G46230|AT5G12020|AT5G12030|AT5G52640|AT5G59720	2.74625503211023e-05	0.00407818688298596
GO:0000079	BP	regulation of cyclin-dependent protein serine/threonine kinase activity	AT1G20610|AT1G44110|AT2G17620|AT2G26760|AT2G45080|AT3G11520|AT4G35620|AT5G43080	5.33096324573329e-05	0.00407818688298596
GO:0044772	BP	mitotic cell cycle phase transition	AT1G20610|AT1G44110|AT2G17620|AT2G26760|AT3G11520|AT4G35620|AT5G43080	4.53303915940856e-05	0.00407818688298596
GO:0007018	BP	microtubule-based movement	AT1G18370|AT2G28620|AT3G10310|AT3G19050|AT3G23670|AT4G26660|AT5G55520	4.53303915940856e-05	0.00407818688298596
GO:0016998	BP	cell wall macromolecule catabolic process	AT2G36870|AT2G43580|AT2G43590|AT2G43610|AT2G43620|AT3G44990	0.000134723818006729	0.0077297790581361
GO:0009408	BP	response to heat	AT1G07400|AT2G29500|AT2G32120|AT3G02885|AT3G12580|AT3G46230|AT4G21320|AT5G08000|AT5G12020|AT5G12030|AT5G52640|AT5G59720	0.000124459807412764	0.0077297790581361
GO:0051259	BP	protein complex oligomerization	AT1G07400|AT2G29500|AT3G46230|AT5G12020|AT5G12030|AT5G59720	0.000267050146025684	0.0136195574473099
GO:0006869	BP	lipid transport	AT2G13820|AT2G37870|AT2G38540|AT2G44300|AT3G18280|AT3G43720|AT3G51600|AT5G59310|AT5G59320	0.000364083602985357	0.0151922157972981
GO:0009826	BP	unidimensional cell growth	AT1G75750|AT2G06850|AT2G28620|AT2G39700|AT3G54180|AT4G28250|AT4G37580|AT5G02260|AT5G54510	0.000364083602985357	0.0151922157972981
GO:0009734	BP	auxin-activated signaling pathway	AT1G04250|AT1G13670|AT4G37580|AT5G54510	0.000445510175214371	0.0157299361864151
GO:0000160	BP	phosphorelay signal transduction system	AT1G19050|AT3G21510|AT3G57040|AT5G62920	0.000445510175214371	0.0157299361864151
GO:0009736	BP	cytokinin-activated signaling pathway	AT1G19050|AT1G68360|AT3G21510|AT3G48100|AT3G57040|AT5G62920	0.000481214835191602	0.0157769720966389
GO:0010411	BP	xyloglucan metabolic process	AT1G11545|AT2G06850|AT2G36870|AT3G23730|AT3G44990|AT4G14130|AT4G37800	0.000661393522057738	0.0202386417749668
GO:0042546	BP	cell wall biogenesis	AT1G11545|AT2G06850|AT2G36870|AT3G23730|AT3G44990|AT4G14130|AT4G37800	0.000975203408912235	0.02536241942266
GO:0000911	BP	cytokinesis by cell plate formation	AT1G18370|AT2G28620|AT3G19050	0.000994604683241571	0.02536241942266
GO:0006268	BP	DNA unwinding involved in DNA replication	AT4G02060|AT5G08020|AT5G61000	0.000994604683241571	0.02536241942266
GO:0009640	BP	photomorphogenesis	AT3G54720|AT4G37580|AT4G39070|AT5G15160	0.00120381398095463	0.0290816114346407
GO:0006468	BP	protein phosphorylation	AT3G51740|AT3G54180|AT5G45820	0.00236410696537855	0.0516726236718455
GO:0009733	BP	response to auxin	AT1G04250|AT1G15580|AT1G29460|AT1G47485|AT1G75580|AT1G75590|AT2G04160|AT2G06850|AT3G23050|AT3G59900|AT4G12550|AT4G38840|AT4G38850|AT4G38860|AT5G20820|AT5G54510	0.00235539473453748	0.0516726236718455
GO:0009750	BP	response to fructose	AT1G74670|AT3G47340|AT4G37220	0.003582726495567	0.0714987591941413
GO:0046622	BP	positive regulation of organ growth	AT2G41230|AT3G20470|AT3G59900	0.003582726495567	0.0714987591941413
GO:0000724	BP	double-strand break repair via homologous recombination	AT1G04020|AT5G08020|AT5G61000|AT5G63690	0.00455720324990844	0.0836702516683189
GO:0009749	BP	response to glucose	AT1G61800|AT1G74670|AT3G47340|AT4G37220	0.00455720324990844	0.0836702516683189
GO:0006351	BP	DNA-templated transcription	AT1G18400|AT1G73830|AT4G34530|AT4G36540|AT5G57980	0.00548129815563091	0.0967659943628687
