GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0005739	CC	mitochondrion	AT1G02320|AT1G05740|AT1G15010|AT1G15900|AT1G16515|AT1G17235|AT1G20875|AT1G21528|AT1G25141|AT1G29500|AT1G29510|AT1G36920|AT1G44414|AT1G47578|AT1G52315|AT1G53480|AT1G53542|AT1G53920|AT1G54120|AT1G65484|AT1G68825|AT1G77880|AT2G07671|AT2G07692|AT2G07695|AT2G07698|AT2G07707|AT2G07713|AT2G07714|AT2G07719|AT2G07724|AT2G07732|AT2G07749|AT2G07777|AT2G07779|AT2G07795|AT2G07835|AT2G14860|AT2G20921|AT2G29370|AT2G31141|AT2G34224|AT2G34238|AT2G42140|AT2G43310|AT2G44735|AT2G46455|AT2G47485|AT2G48090|AT3G02493|AT3G04184|AT3G13674|AT3G18235|AT3G18530|AT3G19274|AT3G20480|AT3G26445|AT3G27590|AT3G29639|AT3G47440|AT3G52130|AT3G54730|AT3G55900|AT3G58150|AT3G61826|AT3G63052|AT3G63088|AT4G02541|AT4G04030|AT4G07408|AT4G08874|AT4G09965|AT4G12220|AT4G12380|AT4G20290|AT4G20470|AT4G22620|AT4G33310|AT4G35970|AT4G37295|AT4G38850|AT5G01445|AT5G01881|AT5G04790|AT5G07571|AT5G13140|AT5G14360|AT5G14560|AT5G26970|AT5G27440|AT5G35510|AT5G44574|AT5G50361|AT5G60260|AT5G60335|AT5G64395|AT5G66340|ATCG00570|ATMG00040|ATMG00160|ATMG00200|ATMG00400|ATMG00470|ATMG00480|ATMG00500|ATMG00516|ATMG00520|ATMG00530|ATMG00540|ATMG00550|ATMG00610|ATMG00630|ATMG00640|ATMG00650|ATMG00665|ATMG00670|ATMG00830|ATMG00870|ATMG00910|ATMG01000|ATMG01020|ATMG01040|ATMG01060|ATMG01080|ATMG01090|ATMG01100|ATMG01190|ATMG01220|ATMG01230|ATMG01250|ATMG01260|ATMG01280|ATMG01350|ATMG01370|ATMG01400|ATMG01410	1.00031166957593e-10	8.70271152531062e-09
GO:0000276	CC	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	AT2G07671|AT2G07777|ATMG00040|ATMG00480|ATMG00640|ATMG01080|ATMG01090	9.62730882174916e-08	4.18787933746089e-06
GO:0005886	CC	plasma membrane	AT1G02440|AT1G07710|AT1G65484|AT1G65985|AT2G02950|AT2G07698|AT2G16835|AT2G32530|AT2G38730|AT3G45410|AT3G58100|AT3G61030|AT4G01110|AT4G14358|AT4G20390|AT4G21230|AT4G23240|AT4G25620|AT4G26470|AT4G35970|AT5G06200|AT5G13670|AT5G21050|AT5G40210|ATMG01190	2.78420649791699e-07	8.07419884395926e-06
GO:0005737	CC	cytoplasm	AT1G01750|AT1G02440|AT1G12070|AT1G18830|AT1G29100|AT1G50390|AT1G54400|AT1G64370|AT1G76770|AT2G02950|AT2G03020|AT2G14860|AT2G15130|AT2G22810|AT2G38310|AT2G38730|AT3G02000|AT3G11050|AT3G16430|AT3G48790|AT3G48960|AT3G50980|AT3G60010|AT3G61111|AT4G13885|AT4G26470|AT4G38092|AT4G39810|AT4G40010|AT5G10680|AT5G45740|AT5G48690|AT5G51795|AT5G66550	2.38507021281543e-06	5.18752771287357e-05
GO:0005829	CC	cytosol	AT1G02340|AT1G12070|AT1G50390|AT1G59950|AT2G29370|AT2G38730|AT3G16430|AT3G19508|AT3G42628|AT3G50980|AT4G40010	9.44327724033143e-06	0.000142404852450745
GO:0045263	CC	proton-transporting ATP synthase complex, coupling factor F(o)	AT2G07671|AT2G07777|ATMG00040|ATMG01080|ATMG01090	9.82102430694792e-06	0.000142404852450745
GO:0005634	CC	nucleus	AT1G01200|AT1G02340|AT1G03010|AT1G03710|AT1G05100|AT1G08180|AT1G12130|AT1G13300|AT1G14490|AT1G14600|AT1G14700|AT1G15772|AT1G16640|AT1G17710|AT1G19190|AT1G21326|AT1G23270|AT1G28815|AT1G29100|AT1G29500|AT1G31240|AT1G33475|AT1G43000|AT1G44608|AT1G61410|AT1G64540|AT1G65985|AT1G68840|AT1G69810|AT1G70910|AT1G73177|AT2G02950|AT2G11891|AT2G15880|AT2G18350|AT2G18550|AT2G19650|AT2G22880|AT2G26695|AT2G34170|AT2G34224|AT2G36026|AT2G38310|AT2G39690|AT2G40200|AT2G42140|AT2G42350|AT2G42955|AT2G44340|AT2G46840|AT2G46970|AT3G02000|AT3G07500|AT3G09430|AT3G09863|AT3G13500|AT3G17890|AT3G18530|AT3G19580|AT3G19850|AT3G21870|AT3G22100|AT3G22961|AT3G28910|AT3G43250|AT3G47180|AT3G52460|AT3G54990|AT3G57600|AT3G59220|AT3G60010|AT3G60990|AT3G61111|AT3G61113|AT3G62050|AT3G63020|AT4G01023|AT4G01520|AT4G04423|AT4G04450|AT4G04680|AT4G05100|AT4G06746|AT4G12350|AT4G13885|AT4G14165|AT4G16807|AT4G17440|AT4G17760|AT4G18395|AT4G25707|AT4G26950|AT4G30740|AT4G32890|AT4G32980|AT4G39070|AT4G39235|AT4G39600|AT4G40010|AT5G02510|AT5G04210|AT5G05040|AT5G06620|AT5G07060|AT5G07500|AT5G08360|AT5G09380|AT5G18300|AT5G21050|AT5G27940|AT5G37250|AT5G40590|AT5G42070|AT5G44490|AT5G46370|AT5G48190|AT5G51190|AT5G51795|AT5G53200|AT5G55150|AT5G57390|AT5G57570|AT5G59230|AT5G59510|AT5G60470|AT5G63130|AT5G64450|AT5G65030|AT5G65350|AT5G66830|ATCG01060	0.000149178556771265	0.00185407634844286
GO:0009506	CC	plasmodesma	AT2G34060|AT3G58100|AT4G14165|AT4G26950|AT5G25460	0.000313726874298627	0.00341177975799757
GO:0005618	CC	cell wall	AT5G56870|ATMG01190	0.000366312063261253	0.00354101661152545
GO:0016020	CC	membrane	AT1G12070|AT3G26445|AT3G51590|AT5G07990	0.00112563832471639	0.00952107421300477
GO:0005753	CC	mitochondrial proton-transporting ATP synthase complex	ATMG00480|ATMG00640|ATMG01080|ATMG01190	0.00120381398095463	0.00952107421300477
GO:0005576	CC	extracellular region	AT1G01200|AT1G11370|AT1G29090|AT1G33811|AT1G51915|AT1G52180|AT1G61255|AT1G65484|AT1G71866|AT1G73610|AT1G75880|AT2G15130|AT2G16760|AT2G22942|AT2G23180|AT2G25482|AT2G31345|AT2G34060|AT2G37640|AT2G43386|AT2G45040|AT3G04320|AT3G07522|AT3G11640|AT3G15534|AT3G15800|AT3G45410|AT3G47440|AT3G51590|AT4G05430|AT4G09990|AT4G11210|AT4G21230|AT4G23240|AT4G36880|AT5G01015|AT5G02730|AT5G07560|AT5G07571|AT5G07990|AT5G22810|AT5G25460|AT5G41050|AT5G44582|AT5G47175|AT5G51105|AT5G53742|AT5G56870|AT5G63180	0.00462824867085555	0.0335548028637027
GO:0045261	CC	proton-transporting ATP synthase complex, catalytic core F(1)	AT2G07698|ATMG01190	0.00998199639927986	0.0578955791158232
GO:0071006	CC	U2-type catalytic step 1 spliceosome	AT3G43250|AT5G07060	0.00998199639927986	0.0578955791158232
GO:0009522	CC	photosystem I	ATCG00520|ATCG01060	0.00998199639927986	0.0578955791158232
GO:0005794	CC	Golgi apparatus	AT1G01200|AT1G02440|AT1G65484|AT2G32530|AT3G10780|AT4G09990	0.0135527385068228	0.069358132358446
GO:0005575	CC	cellular_component	AT1G15825|AT1G32928|AT1G36922|AT1G51000|AT1G62510|AT1G65541|AT1G74929|AT2G14070|AT2G28105|AT2G29679|AT2G42395|AT2G45135|AT3G26539|AT3G46300|AT3G46616|AT3G49820|AT4G09731|AT4G10695|AT4G11780|AT4G12450|AT4G13600|AT4G22250|AT4G22460|AT4G24410|AT4G31960|AT5G02890|AT5G07572|AT5G15853|AT5G17847|AT5G25290|AT5G40180|AT5G47920|AT5G53895|AT5G55565	0.0128741454252663	0.069358132358446
GO:0009535	CC	chloroplast thylakoid membrane	AT2G42975|AT4G14690|AT5G42070|AT5G52780|ATCG00570|ATCG00690|ATCG01060	0.0151830669668512	0.0733848236731143
