GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0009535	CC	chloroplast thylakoid membrane	AT1G03130|AT1G06680|AT1G15820|AT1G20020|AT1G29910|AT1G29930|AT1G30380|AT1G42970|AT1G52220|AT1G55670|AT1G60000|AT1G67090|AT1G68590|AT1G73885|AT2G05100|AT2G06520|AT2G18710|AT2G26500|AT2G29180|AT2G29650|AT2G39730|AT3G01480|AT3G12345|AT3G14110|AT3G15520|AT3G26650|AT3G54890|AT3G56940|AT4G03280|AT4G04640|AT4G10340|AT4G22890|AT4G23890|AT4G25080|AT4G27440|AT4G28750|AT5G05740|AT5G17170|ATCG00570|ATCG00690	9.07624294806216e-16	1.26159776978064e-13
GO:0009534	CC	chloroplast thylakoid	AT1G03130|AT1G06680|AT1G08520|AT1G15820|AT1G20020|AT1G29910|AT1G29930|AT1G30380|AT1G55670|AT1G64680|AT3G01480|AT3G14110|AT3G15520|AT3G25860|AT3G54890|AT3G56940|AT4G03280|AT4G04640|AT4G10340|AT4G22890|AT4G23890|AT4G25080|AT4G27440|AT4G28750|AT5G17170|AT5G19940|AT5G38520|AT5G51545	9.45388215757615e-13	6.57044809951542e-11
GO:0009507	CC	chloroplast	AT1G01420|AT1G02370|AT1G02920|AT1G03130|AT1G06680|AT1G06730|AT1G07010|AT1G07700|AT1G08520|AT1G11870|AT1G12330|AT1G13140|AT1G14030|AT1G15810|AT1G15820|AT1G16460|AT1G20020|AT1G23310|AT1G23360|AT1G23740|AT1G24360|AT1G24450|AT1G25500|AT1G29700|AT1G29910|AT1G29930|AT1G30380|AT1G32380|AT1G35420|AT1G42970|AT1G50840|AT1G51390|AT1G52220|AT1G52580|AT1G53280|AT1G54210|AT1G54730|AT1G55670|AT1G60000|AT1G61667|AT1G63610|AT1G64860|AT1G67090|AT1G68010|AT1G68590|AT1G68890|AT1G72190|AT1G73885|AT1G76730|AT2G01900|AT2G04040|AT2G04700|AT2G05100|AT2G05590|AT2G06520|AT2G18710|AT2G19530|AT2G24060|AT2G24270|AT2G26500|AT2G28900|AT2G29180|AT2G29630|AT2G29650|AT2G30980|AT2G33980|AT2G35450|AT2G38330|AT2G38680|AT2G39730|AT2G40830|AT2G42520|AT2G42920|AT2G43350|AT3G01480|AT3G05345|AT3G05410|AT3G08740|AT3G09060|AT3G10270|AT3G10970|AT3G12345|AT3G13730|AT3G13970|AT3G14110|AT3G14415|AT3G15520|AT3G16030|AT3G20440|AT3G21470|AT3G23700|AT3G25410|AT3G25860|AT3G26650|AT3G27340|AT3G49680|AT3G54890|AT3G54980|AT3G55040|AT3G56940|AT3G59400|AT3G63170|AT3G63370|AT3G63410|AT4G03280|AT4G04640|AT4G08280|AT4G10340|AT4G13550|AT4G14100|AT4G14190|AT4G16410|AT4G18460|AT4G19660|AT4G21860|AT4G22890|AT4G23510|AT4G23890|AT4G23895|AT4G24090|AT4G24460|AT4G25050|AT4G25080|AT4G25720|AT4G27390|AT4G27440|AT4G28750|AT4G30690|AT4G34830|AT4G35220|AT4G39110|AT5G05740|AT5G09760|AT5G11330|AT5G11750|AT5G13630|AT5G17170|AT5G19940|AT5G23010|AT5G24314|AT5G28500|AT5G35790|AT5G38430|AT5G38520|AT5G39020|AT5G40380|AT5G40950|AT5G41180|AT5G45550|AT5G48790|AT5G49020|AT5G51545|AT5G52520|AT5G54600|AT5G57040|AT5G60300|AT5G65250|AT5G67200|ATCG00040|ATCG00570|ATCG00640|ATCG00690|ATCG00820|ATCG01040|ATCG01250|ATMG00490	3.68915251712767e-12	1.70930733293582e-10
GO:0009579	CC	thylakoid	AT1G03130|AT1G06680|AT1G15820|AT1G20020|AT1G23740|AT1G29910|AT1G29930|AT1G30380|AT1G52220|AT1G55670|AT1G67090|AT1G68590|AT2G05100|AT2G29650|AT2G39730|AT3G01480|AT3G15520|AT3G54890|AT4G03280|AT4G04640|AT4G10340|AT4G17740|AT4G22890|AT4G28750|AT5G19940|AT5G38430|AT5G40950|ATCG00690	1.41330328332875e-10	4.9112289095674e-09
GO:0009941	CC	chloroplast envelope	AT1G03130|AT1G06680|AT1G15820|AT1G23740|AT1G24360|AT1G29910|AT1G29930|AT1G42970|AT1G55670|AT1G64680|AT1G67090|AT2G04700|AT2G05100|AT2G28900|AT2G39730|AT3G14110|AT3G25410|AT3G25860|AT3G26650|AT3G54890|AT3G56940|AT3G63170|AT3G63410|AT4G03280|AT4G04640|AT4G25050|AT4G25080|AT4G27440|AT4G28750|AT5G17170|AT5G19940|AT5G38430|AT5G38520|AT5G40950|AT5G54600|AT5G65250|ATCG00820	4.59812075337553e-10	1.2782775694384e-08
GO:0009570	CC	chloroplast stroma	AT1G06680|AT1G07700|AT1G08520|AT1G14030|AT1G20020|AT1G23740|AT1G24360|AT1G35420|AT1G42970|AT1G53280|AT1G63610|AT1G67090|AT1G68590|AT2G04700|AT2G29630|AT2G39730|AT3G01480|AT3G08740|AT3G14415|AT3G23700|AT3G25860|AT3G26650|AT3G49680|AT3G55040|AT3G63170|AT4G21860|AT4G25050|AT5G28500|AT5G35790|AT5G38430|AT5G40950|AT5G52520|AT5G54600|ATCG00820	4.53261378306979e-08	1.05005552641117e-06
GO:0010287	CC	plastoglobule	AT1G15820|AT1G29910|AT1G29930|AT2G05100|AT2G39730|AT3G54890|AT4G10340|AT4G28750|AT5G19940	0.000121056030725624	0.00240382689583739
GO:0005576	CC	extracellular region	AT1G02300|AT1G02920|AT1G03130|AT1G06680|AT1G07380|AT1G07390|AT1G08520|AT1G09910|AT1G11300|AT1G19110|AT1G53990|AT1G61750|AT1G71950|AT1G72060|AT2G18140|AT2G22980|AT2G38970|AT3G13750|AT3G27400|AT3G53810|AT4G00955|AT4G13550|AT4G17740|AT4G18530|AT4G19720|AT4G21323|AT4G23930|AT4G36430|AT5G07130|AT5G14130|AT5G37310|AT5G50520|AT5G50630|AT5G64120	0.000141196085056344	0.00245328197785398
GO:0009506	CC	plasmodesma	AT1G64180|AT3G13750|AT3G60190|AT4G02020|AT4G39110|AT5G37475|AT5G64120	0.000660430066987676	0.0101999754790319
GO:0005694	CC	chromosome	AT1G31360|AT1G53490|AT3G10270|AT4G24710|AT4G35520	0.00548129815563091	0.0761900443632696
