GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0009737	BP	response to abscisic acid	AT1G05100|AT1G05630|AT1G43160|AT1G69260|AT1G75750|AT1G77120|AT2G40170|AT2G47190|AT2G47770|AT3G28210|AT3G54770|AT3G63060|AT4G37050|AT5G01520|AT5G15970|AT5G25610|AT5G37500|AT5G39520|AT5G52300|AT5G52310|AT5G59220|AT5G64750|AT5G66400	2.30818407005895e-05	0.00960204573144522
GO:0006470	BP	protein dephosphorylation	AT1G07430|AT1G59830|AT2G29380|AT3G05640|AT4G32950|AT5G59220	0.000267050146025684	0.0370309535822282
GO:0009826	BP	unidimensional cell growth	AT1G12040|AT1G12560|AT1G20190|AT1G62980|AT1G75750|AT1G75780|AT2G20750|AT3G54180|AT4G02270|AT5G05500|AT5G56320|AT5G62310	0.00021361325630373	0.0370309535822282
GO:0009414	BP	response to water deprivation	AT1G19490|AT1G43160|AT1G52690|AT1G77120|AT2G30580|AT2G47190|AT3G02480|AT3G05640|AT3G54770|AT3G63060|AT5G06760|AT5G15970|AT5G37500|AT5G52300|AT5G52310|AT5G59220|AT5G66400	0.000442230967689033	0.0459920206396594
GO:0009651	BP	response to salt stress	AT1G16850|AT1G43160|AT1G77120|AT2G36830|AT2G44450|AT2G44460|AT2G47190|AT2G47770|AT3G44540|AT3G49580|AT3G54770|AT3G60140|AT3G63060|AT5G01520|AT5G24660|AT5G25610|AT5G28510|AT5G47450|AT5G52300|AT5G52310	0.00150457030913578	0.0630741597529124
GO:0006950	BP	response to stress	AT1G05240|AT1G05250|AT1G30870|AT1G49900|AT3G01190|AT4G26010|AT5G15180|AT5G52300|AT5G52310	0.00151620576329116	0.0630741597529124
GO:0009788	BP	negative regulation of abscisic acid-activated signaling pathway	AT1G07430|AT1G76260|AT4G33360|AT5G59220|AT5G64750	0.00146840796547456	0.0630741597529124
GO:0042545	BP	cell wall modification	AT1G53830|AT2G18800|AT2G27370|AT2G45220|AT3G10710|AT3G11550|AT5G04960|AT5G04970	0.00132561951838181	0.0630741597529124
GO:0009395	BP	phospholipid catabolic process	AT1G52570|AT3G05630|AT4G00240	0.000994604683241571	0.0630741597529124
GO:2000143	BP	negative regulation of DNA-templated transcription initiation	AT3G48510|AT5G40790|AT5G50360|AT5G63350	0.00120381398095463	0.0630741597529124
GO:0006970	BP	response to osmotic stress	AT1G05100|AT1G43160|AT1G77120|AT2G47770|AT3G63060|AT4G21440|AT5G06760|AT5G15970|AT5G52310|AT5G64750	0.00239182946801672	0.0904546416995413
GO:0042742	BP	defense response to bacterium	AT5G24660	0.00268225405261346	0.0929848071572665
