GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0010067	BP	procambium histogenesis	AT1G05470|AT1G46480|AT3G24770|AT4G13195|AT4G32880|AT5G61480	9.73254661048892e-07	0.000231147981999112
GO:2000143	BP	negative regulation of DNA-templated transcription initiation	AT3G27250|AT3G48510|AT5G40790|AT5G40800|AT5G50360|AT5G63350	9.73254661048892e-07	0.000231147981999112
GO:0009414	BP	response to water deprivation	AT1G02730|AT1G17950|AT1G52400|AT1G52690|AT1G52890|AT1G56600|AT1G73330|AT2G18050|AT2G46680|AT3G05640|AT3G61890|AT4G15910|AT4G39950|AT5G06760|AT5G15960|AT5G15970|AT5G37500|AT5G49630|AT5G58670|AT5G59220|AT5G63850	3.7316547107503e-06	0.000590845329202131
GO:0010089	BP	xylem development	AT1G64625|AT3G24770|AT4G08150|AT4G13195|AT4G32880|AT5G61480|AT5G64080	8.85084680834133e-05	0.00862178958070979
GO:0030001	BP	metal ion transport	AT1G56210|AT2G18196|AT3G25855|AT4G08570|AT4G38580|AT5G02600|AT5G27690|AT5G63530	9.07556797969451e-05	0.00862178958070979
GO:0010305	BP	leaf vascular tissue pattern formation	AT1G05470|AT1G19850|AT2G01950|AT3G22810|AT3G54720|AT4G14740|AT5G46700	0.000269521823326374	0.0182889808685754
GO:0009625	BP	response to insect	AT1G07640|AT1G52400|AT2G22330|AT4G19840|AT4G39950|AT5G24770|AT5G65040	0.000269521823326374	0.0182889808685754
GO:0010233	BP	phloem transport	AT2G01950|AT3G09070|AT4G29920|AT5G02600|AT5G57130	0.000402112130212067	0.0238754077313415
GO:0016567	BP	protein ubiquitination	AT3G50840|AT5G47800	0.000977304894052936	0.0429488385945224
GO:0032259	BP	methylation	AT1G76790|AT1G77520|AT1G77530|AT4G35160|AT4G36470|AT5G37970|AT5G37990|AT5G38020	0.000980692432996846	0.0429488385945224
GO:0048829	BP	root cap development	AT1G77690|AT2G21050|AT5G01240	0.000994604683241571	0.0429488385945224
GO:0010087	BP	phloem or xylem histogenesis	AT1G46480|AT3G22810|AT3G24770|AT4G13195|AT4G14740|AT5G60200|AT5G61480	0.00139127649453923	0.0472040239218667
GO:0006412	BP	translation	AT3G56020	0.00138586830603963	0.0472040239218667
GO:0043086	BP	negative regulation of catalytic activity	AT1G47960|AT1G62760|AT1G62770|AT5G64620	0.00120381398095463	0.0472040239218667
GO:0006952	BP	defense response	AT1G70830|AT2G01520|AT2G02100|AT2G02120|AT2G02130|AT2G22330|AT2G30860|AT3G26460|AT4G14060|AT4G23680|AT4G39950|AT5G23820	0.00212021853757106	0.0671402536897503
GO:0071456	BP	cellular response to hypoxia	AT3G10040	0.00323368526995483	0.0889372509040477
GO:0010439	BP	regulation of glucosinolate biosynthetic process	AT1G07640|AT4G39940|AT5G48850	0.003582726495567	0.0889372509040477
GO:0006869	BP	lipid transport	AT1G48750|AT2G18370|AT2G37870|AT3G47790|AT5G64080	0.00374472635385464	0.0889372509040477
GO:0010929	BP	positive regulation of auxin mediated signaling pathway	AT1G54200|AT1G69160|AT3G13980	0.003582726495567	0.0889372509040477
GO:0010438	BP	cellular response to sulfur starvation	AT3G49580|AT5G24660|AT5G48850	0.003582726495567	0.0889372509040477
GO:0010228	BP	vegetative to reproductive phase transition of meristem	AT2G01520|AT2G27550|AT3G16470|AT4G11880|AT4G31380|AT5G06850|AT5G10625	0.00446085756794204	0.094116154074196
GO:0006949	BP	syncytium formation	AT1G69530|AT2G03090|AT2G39700|AT4G28250	0.00455720324990844	0.094116154074196
GO:0019438	BP	aromatic compound biosynthetic process	AT1G76790|AT1G77520|AT1G77530|AT4G35160	0.00455720324990844	0.094116154074196
