GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0008017	MF	microtubule binding	AT1G18370|AT1G20060|AT1G53140|AT1G59850|AT1G72250|AT2G07170|AT2G22610|AT2G36200|AT2G47500|AT3G10310|AT3G17360|AT3G44050|AT3G54870|AT4G14150|AT4G14330|AT4G17220|AT4G26660|AT5G15510|AT5G54670|AT5G55520	1.04825278499636e-08	2.54725426754116e-06
GO:0003777	MF	microtubule motor activity	AT1G18370|AT1G20060|AT1G72250|AT2G22610|AT2G36200|AT2G47500|AT3G10310|AT3G17360|AT3G44050|AT3G54870|AT4G14150|AT4G14330|AT4G26660|AT5G54670|AT5G55520	2.75369444723644e-08	3.34573875339228e-06
GO:0003729	MF	mRNA binding	AT1G78260|AT3G14310|AT3G54770|AT5G06770	1.50224199082389e-05	0.00121681601256735
GO:0003735	MF	structural constituent of ribosome	AT3G06040	0.000645074179539332	0.0321437251720061
GO:0046910	MF	pectinesterase inhibitor activity	AT1G53830|AT3G10710|AT3G10720|AT3G14310|AT3G43270|AT5G04960|AT5G38610	0.000661393522057738	0.0321437251720061
GO:0030599	MF	pectinesterase activity	AT1G53830|AT3G10710|AT3G10720|AT3G14310|AT3G43270|AT5G04960|AT5G38610	0.00139127649453923	0.0563466980288388
GO:0015171	MF	amino acid transmembrane transporter activity	AT1G25530|AT1G47670|AT2G21050|AT5G09220|AT5G23810|AT5G63850	0.0027476419620803	0.0834596245981891
GO:0033743	MF	peptide-methionine (R)-S-oxide reductase activity	AT4G04840|AT4G21830|AT4G21840|AT4G21850	0.00252992170633676	0.0834596245981891
