GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0009505	CC	plant-type cell wall	AT1G28290|AT1G43790|AT1G74000|AT1G75750|AT2G02100|AT2G06850|AT2G38530|AT2G38540|AT2G41800|AT3G15720|AT3G16240|AT3G17070|AT3G20470|AT3G51740|AT3G61820|AT4G12480|AT5G11420|AT5G22460|AT5G39580|AT5G44130|AT5G48920|AT5G51890|AT5G59845|AT5G64100|AT5G64120|AT5G66390	2.08401896895725e-09	2.31326105554255e-07
GO:0009506	CC	plasmodesma	AT1G02335|AT1G18650|AT1G28290|AT2G02130|AT2G06850|AT2G16850|AT2G25060|AT2G37870|AT2G41800|AT2G42570|AT3G02885|AT3G14210|AT3G16240|AT3G17070|AT3G51600|AT3G51740|AT3G61820|AT4G12470|AT4G12480|AT4G12490|AT4G14010|AT4G22010|AT4G22470|AT4G28250|AT5G08000|AT5G22460|AT5G39580|AT5G44130|AT5G48485|AT5G51890|AT5G59870|AT5G60660|AT5G64100|AT5G64120|AT5G67070	9.49827473778436e-06	0.000527154247947032
GO:0005576	CC	extracellular region	AT1G02335|AT1G04310|AT1G04680|AT1G05210|AT1G05310|AT1G08500|AT1G09200|AT1G09310|AT1G13609|AT1G18650|AT1G19610|AT1G28290|AT1G47485|AT1G53070|AT1G67750|AT1G74670|AT1G75750|AT2G01610|AT2G02100|AT2G02130|AT2G02990|AT2G04160|AT2G05540|AT2G06850|AT2G13820|AT2G25060|AT2G29130|AT2G31980|AT2G36870|AT2G37870|AT2G38530|AT2G38540|AT2G41810|AT2G42980|AT2G43580|AT2G43590|AT2G43610|AT2G43620|AT3G02885|AT3G14210|AT3G17070|AT3G23110|AT3G23730|AT3G24100|AT3G27200|AT3G27400|AT3G44990|AT3G46280|AT3G51600|AT3G61820|AT4G00165|AT4G02290|AT4G08160|AT4G12470|AT4G12480|AT4G14010|AT4G14130|AT4G22010|AT4G22490|AT4G22520|AT4G24180|AT4G28250|AT4G31840|AT4G33810|AT4G35350|AT4G37800|AT5G02260|AT5G05960|AT5G07030|AT5G08260|AT5G11420|AT5G20710|AT5G25610|AT5G26000|AT5G39580|AT5G40020|AT5G44572|AT5G44578|AT5G44582|AT5G48485|AT5G51890|AT5G59310|AT5G59320|AT5G59845|AT5G64100|AT5G64120|AT5G66390|AT5G67070	0.000357989076670287	0.0122357801580682
GO:0005618	CC	cell wall	AT1G02335|AT1G20850|AT1G30730|AT1G53070|AT1G74000|AT1G75750|AT2G02100|AT2G02130|AT2G02990|AT2G06850|AT2G41800|AT3G08030|AT3G16240|AT3G51600|AT3G51740|AT4G33810|AT5G07030|AT5G11420|AT5G20710|AT5G22460|AT5G59320|AT5G64100|AT5G64120	0.0005551593978578	0.0122357801580682
GO:0005575	CC	cellular_component	AT1G07485|AT1G12090|AT1G53250|AT1G75580|AT3G12835|AT3G16330|AT3G22120|AT3G24535|AT4G16240|AT4G39675|AT5G38300	0.00047610496772063	0.0122357801580682
GO:0005874	CC	microtubule	AT1G59850|AT2G28620|AT3G19050|AT4G17220|AT4G26660|AT4G32830|AT5G55520	0.000661393522057738	0.0122357801580682
GO:0005634	CC	nucleus	AT1G02820|AT1G03010|AT1G04020|AT1G04240|AT1G04250|AT1G04778|AT1G07370|AT1G07490|AT1G09200|AT1G09310|AT1G10585|AT1G12260|AT1G13670|AT1G15580|AT1G18170|AT1G18370|AT1G18400|AT1G19050|AT1G28360|AT1G29500|AT1G30280|AT1G30814|AT1G32510|AT1G33170|AT1G35260|AT1G36060|AT1G43160|AT1G43790|AT1G44608|AT1G49660|AT1G49750|AT1G51170|AT1G52240|AT1G53060|AT1G55260|AT1G57820|AT1G58070|AT1G59850|AT1G62700|AT1G63100|AT1G65710|AT1G66390|AT1G68360|AT1G69600|AT1G73830|AT1G74150|AT1G75150|AT1G75490|AT1G77270|AT1G78090|AT1G79170|AT2G02950|AT2G04450|AT2G14160|AT2G15880|AT2G17620|AT2G18328|AT2G19960|AT2G20670|AT2G23170|AT2G31180|AT2G32590|AT2G33810|AT2G36030|AT2G36080|AT2G37380|AT2G39705|AT2G40200|AT2G44580|AT2G46810|AT2G46970|AT3G01970|AT3G02120|AT3G02820|AT3G03130|AT3G04070|AT3G05770|AT3G06020|AT3G12890|AT3G13470|AT3G14190|AT3G14210|AT3G15440|AT3G16770|AT3G21510|AT3G21600|AT3G21680|AT3G22410|AT3G22760|AT3G23050|AT3G23740|AT3G23890|AT3G25730|AT3G25980|AT3G26690|AT3G27440|AT3G46320|AT3G46670|AT3G48100|AT3G48490|AT3G51230|AT3G54180|AT3G54560|AT3G54710|AT3G57040|AT3G57860|AT3G59220|AT3G59900|AT4G00220|AT4G01670|AT4G02060|AT4G02800|AT4G15660|AT4G15690|AT4G16146|AT4G16807|AT4G17980|AT4G18500|AT4G20970|AT4G21320|AT4G23060|AT4G26960|AT4G27950|AT4G28180|AT4G28310|AT4G28430|AT4G30860|AT4G31290|AT4G31730|AT4G32830|AT4G33260|AT4G33270|AT4G34530|AT4G35350|AT4G35620|AT4G36410|AT4G36540|AT4G39070|AT4G39780|AT5G01840|AT5G04190|AT5G04200|AT5G05965|AT5G07310|AT5G08020|AT5G10140|AT5G10390|AT5G10400|AT5G10625|AT5G11510|AT5G13060|AT5G13330|AT5G14070|AT5G14510|AT5G16690|AT5G17160|AT5G19260|AT5G20820|AT5G22090|AT5G24580|AT5G25190|AT5G25340|AT5G25350|AT5G37010|AT5G41761|AT5G41880|AT5G43080|AT5G43250|AT5G44210|AT5G44260|AT5G44560|AT5G45820|AT5G46590|AT5G47160|AT5G48920|AT5G50335|AT5G50915|AT5G52900|AT5G54510|AT5G54970|AT5G56100|AT5G56780|AT5G57980|AT5G58360|AT5G59220|AT5G59870|AT5G59970|AT5G61000|AT5G62920|AT5G64910|AT5G65640	0.00104014460447514	0.0164937215852486
GO:0099503	CC	secretory vesicle	AT2G25060|AT2G38540|AT2G43590|AT2G43620|AT3G08030|AT3G14210|AT4G12480|AT4G22490|AT4G31840|AT5G26000|AT5G48485|AT5G64120	0.00292865817622216	0.0406351321950825
GO:0005737	CC	cytoplasm	AT1G04220|AT1G07370|AT1G08630|AT1G10585|AT1G15380|AT1G30040|AT1G30280|AT1G30730|AT1G33170|AT1G51170|AT1G52240|AT1G56150|AT1G69880|AT1G74150|AT1G80050|AT2G02950|AT2G06850|AT2G16850|AT2G17620|AT2G18700|AT2G19800|AT2G22810|AT2G23170|AT2G29490|AT2G32120|AT2G32590|AT2G38240|AT2G39800|AT2G39980|AT2G40230|AT2G45080|AT2G47570|AT2G47750|AT3G14450|AT3G15550|AT3G16770|AT3G19050|AT3G21510|AT3G23930|AT3G25980|AT3G26690|AT3G47340|AT3G48100|AT3G54180|AT3G55970|AT3G57040|AT3G59900|AT4G01270|AT4G02060|AT4G15660|AT4G15670|AT4G15680|AT4G15690|AT4G15700|AT4G17220|AT4G26520|AT4G31290|AT4G35620|AT4G37770|AT4G39700|AT5G01210|AT5G02750|AT5G07000|AT5G07010|AT5G09610|AT5G12020|AT5G12110|AT5G14070|AT5G14510|AT5G18600|AT5G20820|AT5G22090|AT5G41080|AT5G43080|AT5G54510|AT5G56780|AT5G59720|AT5G59845|AT5G62920|AT5G65690	0.00453012470269732	0.0558715379999336
GO:0005730	CC	nucleolus	AT1G07370|AT1G29500|AT3G13470|AT3G14190|AT4G32830|AT5G01840|AT5G59870	0.00567386032256204	0.0629798495804386
