GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0008137	MF	NADH dehydrogenase (ubiquinone) activity	Pjv1_00001796|Pjv1_00002553|Pjv1_00002670|Pjv1_00002671|Pjv1_00002682|Pjv1_00002683|Pjv1_00002976|Pjv1_00004891|Pjv1_00006027|Pjv1_00008090|Pjv1_00009144|Pjv1_00010217|Pjv1_00011937|Pjv1_00012297|Pjv1_00013214|Pjv1_00013215|Pjv1_00013940|Pjv1_00014300|Pjv1_00014317|Pjv1_00018293|Pjv1_00019093|Pjv1_00019097|Pjv1_00019900|Pjv1_00021243|Pjv1_00022099|Pjv1_00029642|Pjv1_00029828|Pjv1_00030176	3.79320863027792e-12	3.6414802850668e-10
GO:0048038	MF	quinone binding	Pjv1_00001796|Pjv1_00002553|Pjv1_00002670|Pjv1_00002671|Pjv1_00002682|Pjv1_00002683|Pjv1_00002976|Pjv1_00004891|Pjv1_00006027|Pjv1_00008090|Pjv1_00009144|Pjv1_00010217|Pjv1_00011937|Pjv1_00012297|Pjv1_00013214|Pjv1_00013215|Pjv1_00013940|Pjv1_00014317|Pjv1_00018293|Pjv1_00019093|Pjv1_00019097|Pjv1_00019900|Pjv1_00021243|Pjv1_00022099|Pjv1_00029642|Pjv1_00029828|Pjv1_00030176	2.738509636847e-12	3.6414802850668e-10
GO:0009055	MF	electron transfer activity	Pjv1_00000494|Pjv1_00000670|Pjv1_00001777|Pjv1_00001795|Pjv1_00002059|Pjv1_00007586|Pjv1_00007588|Pjv1_00010721|Pjv1_00018222|Pjv1_00018223|Pjv1_00018865|Pjv1_00020715|Pjv1_00020716|Pjv1_00020717|Pjv1_00021438|Pjv1_00023036|Pjv1_00027381|Pjv1_00030004|Pjv1_00030006|Pjv1_00030056|Pjv1_00030325	1.38690927441437e-05	0.000887621935625198
GO:0020037	MF	heme binding	Pjv1_00000537|Pjv1_00000670|Pjv1_00002267|Pjv1_00003155|Pjv1_00003576|Pjv1_00003613|Pjv1_00003940|Pjv1_00005306|Pjv1_00005312|Pjv1_00006740|Pjv1_00007420|Pjv1_00007586|Pjv1_00007588|Pjv1_00010721|Pjv1_00010750|Pjv1_00015952|Pjv1_00016482|Pjv1_00017384|Pjv1_00020190|Pjv1_00020455|Pjv1_00020715|Pjv1_00020716|Pjv1_00020717|Pjv1_00020782|Pjv1_00023036|Pjv1_00026356|Pjv1_00027067|Pjv1_00027790|Pjv1_00030004|Pjv1_00030006	5.02999392802194e-05	0.00193151766836042
GO:0004672	MF	protein kinase activity	Pjv1_00028550	4.59148573807638e-05	0.00193151766836042
GO:0015078	MF	proton transmembrane transporter activity	Pjv1_00000671|Pjv1_00007585|Pjv1_00010722|Pjv1_00012116|Pjv1_00015616|Pjv1_00017138|Pjv1_00029666|Pjv1_00029667|Pjv1_00030013	7.93590352128652e-05	0.00253948912681169
GO:0003677	MF	DNA binding	Pjv1_00000424|Pjv1_00000429|Pjv1_00005479|Pjv1_00006204|Pjv1_00010091|Pjv1_00010422|Pjv1_00010959|Pjv1_00012307|Pjv1_00013404|Pjv1_00013533|Pjv1_00017034|Pjv1_00017700|Pjv1_00018329|Pjv1_00019092|Pjv1_00019098|Pjv1_00022227|Pjv1_00022353|Pjv1_00024977|Pjv1_00025989|Pjv1_00027631	0.000204118579275412	0.0048988459026099
GO:0016706	MF	2-oxoglutarate-dependent dioxygenase activity	Pjv1_00006656|Pjv1_00009124|Pjv1_00009125|Pjv1_00009950|Pjv1_00011774|Pjv1_00014632|Pjv1_00014634|Pjv1_00017005|Pjv1_00017011|Pjv1_00020225|Pjv1_00023342|Pjv1_00023343|Pjv1_00026848	0.000184468576202291	0.0048988459026099
GO:0004867	MF	serine-type endopeptidase inhibitor activity	Pjv1_00004213|Pjv1_00006055|Pjv1_00006056|Pjv1_00006057|Pjv1_00006058	0.000402112130212067	0.00772055290007169
GO:0016682	MF	oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor	Pjv1_00009124|Pjv1_00014632|Pjv1_00014634|Pjv1_00020225|Pjv1_00026848	0.000402112130212067	0.00772055290007169
