GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0042773	BP	ATP synthesis coupled electron transport	Pjv1_00001796|Pjv1_00002553|Pjv1_00002976|Pjv1_00004891|Pjv1_00006027|Pjv1_00008090|Pjv1_00009144|Pjv1_00010217|Pjv1_00011937|Pjv1_00012297|Pjv1_00013214|Pjv1_00013215|Pjv1_00013940|Pjv1_00014317|Pjv1_00018293|Pjv1_00019093|Pjv1_00019900|Pjv1_00021243|Pjv1_00022099|Pjv1_00029642	3.88656548876131e-10	1.15819651565087e-07
GO:0006810	BP	transport	Pjv1_00002506|Pjv1_00002553|Pjv1_00002670|Pjv1_00002671|Pjv1_00002682|Pjv1_00002683|Pjv1_00002976|Pjv1_00004342|Pjv1_00004891|Pjv1_00005299|Pjv1_00005859|Pjv1_00006027|Pjv1_00006827|Pjv1_00008090|Pjv1_00009144|Pjv1_00010217|Pjv1_00011937|Pjv1_00012272|Pjv1_00012297|Pjv1_00012682|Pjv1_00013162|Pjv1_00013214|Pjv1_00013215|Pjv1_00013940|Pjv1_00014448|Pjv1_00018293|Pjv1_00019097|Pjv1_00021243|Pjv1_00021344|Pjv1_00022099|Pjv1_00029642|Pjv1_00029828|Pjv1_00030176	5.56425893886573e-08	5.52716387927329e-06
GO:0019684	BP	photosynthesis, light reaction	Pjv1_00002553|Pjv1_00002670|Pjv1_00002671|Pjv1_00002682|Pjv1_00002683|Pjv1_00002976|Pjv1_00004891|Pjv1_00006027|Pjv1_00008090|Pjv1_00009144|Pjv1_00010217|Pjv1_00013214|Pjv1_00013215|Pjv1_00013940|Pjv1_00018293|Pjv1_00019097|Pjv1_00021243|Pjv1_00022099|Pjv1_00029642|Pjv1_00029828|Pjv1_00030176	3.75695644636502e-08	5.52716387927329e-06
GO:0015979	BP	photosynthesis	Pjv1_00000670|Pjv1_00001114|Pjv1_00002059|Pjv1_00007586|Pjv1_00007588|Pjv1_00007859|Pjv1_00010721|Pjv1_00018222|Pjv1_00018223|Pjv1_00020279|Pjv1_00020715|Pjv1_00020716|Pjv1_00020717|Pjv1_00020787|Pjv1_00023036|Pjv1_00028875|Pjv1_00030004|Pjv1_00030006|Pjv1_00030015	9.92112177077077e-05	0.00603888081218999
GO:0006468	BP	protein phosphorylation	Pjv1_00028550	0.000101323503560235	0.00603888081218999
GO:0006355	BP	regulation of DNA-templated transcription	Pjv1_00000424|Pjv1_00005479|Pjv1_00006204|Pjv1_00008940|Pjv1_00010422|Pjv1_00010959|Pjv1_00013533|Pjv1_00014643|Pjv1_00017034|Pjv1_00018329|Pjv1_00018472|Pjv1_00019830|Pjv1_00022166|Pjv1_00022227|Pjv1_00024793|Pjv1_00025989	0.000215489672972845	0.0107026537576513
GO:0006351	BP	DNA-templated transcription	Pjv1_00000424|Pjv1_00000429|Pjv1_00005479|Pjv1_00006204|Pjv1_00008940|Pjv1_00010422|Pjv1_00010959|Pjv1_00012307|Pjv1_00013404|Pjv1_00013533|Pjv1_00017034|Pjv1_00017700|Pjv1_00018329|Pjv1_00019092|Pjv1_00019098|Pjv1_00022166|Pjv1_00022227|Pjv1_00022353|Pjv1_00024738|Pjv1_00024793|Pjv1_00024977|Pjv1_00025989|Pjv1_00026301|Pjv1_00027631|Pjv1_00029930	0.000363972108274177	0.0154948126093864
GO:0006032	BP	chitin catabolic process	Pjv1_00001616|Pjv1_00001618|Pjv1_00002465|Pjv1_00019766|Pjv1_00019767	0.000815038273541317	0.0303601756894141
GO:0071369	BP	cellular response to ethylene stimulus	Pjv1_00013712|Pjv1_00013713|Pjv1_00025855	0.000994604683241571	0.0329324661784431
GO:0006855	BP	xenobiotic transmembrane transport	Pjv1_00008490|Pjv1_00009920|Pjv1_00010046|Pjv1_00012533|Pjv1_00013712|Pjv1_00013713|Pjv1_00027270|Pjv1_00028729	0.00175669032545159	0.0523493716984574
GO:0009607	BP	response to biotic stimulus	Pjv1_00004905|Pjv1_00004907|Pjv1_00004910|Pjv1_00005028|Pjv1_00007391|Pjv1_00007394|Pjv1_00009217|Pjv1_00010787|Pjv1_00010788|Pjv1_00010793|Pjv1_00020084	0.00322226320858999	0.0872940396508926
