GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0030001	BP	metal ion transport	AT1G56210|AT2G18196|AT3G25855|AT4G08570|AT5G02600|AT5G24580|AT5G27690|AT5G63530	9.07556797969451e-05	0.0456501069378634
GO:0016567	BP	protein ubiquitination	AT3G50840|AT4G31820	0.000977304894052936	0.0625357694588138
GO:0009833	BP	plant-type primary cell wall biogenesis	AT1G02730|AT2G32610|AT4G18780|AT5G44030	0.000445510175214371	0.0625357694588138
GO:0046686	BP	response to cadmium ion	AT1G53240|AT1G68560|AT1G75280|AT2G23350|AT2G30860|AT2G41690|AT3G01860|AT3G03780|AT3G09820|AT4G23670|AT4G25100|AT5G26220|AT5G65140	0.000556178590226391	0.0625357694588138
GO:0010233	BP	phloem transport	AT1G06490|AT2G01950|AT4G29920|AT5G02600|AT5G57130	0.000402112130212067	0.0625357694588138
GO:0010623	BP	programmed cell death involved in cell development	AT1G20850|AT4G35350|AT5G50260	0.000994604683241571	0.0625357694588138
GO:0015918	BP	sterol transport	AT2G16005|AT5G23820|AT5G23830	0.000994604683241571	0.0625357694588138
GO:0080003	BP	thalianol metabolic process	AT5G47990|AT5G48000|AT5G48010	0.000994604683241571	0.0625357694588138
GO:0008150	BP	biological_process	AT1G08160|AT1G10380|AT1G12080|AT1G15385|AT1G17030|AT1G22030|AT1G22065|AT1G24575|AT1G26450|AT1G27030|AT1G53120|AT1G54575|AT1G60390|AT1G61600|AT1G63300|AT1G64370|AT1G67590|AT1G67870|AT1G70550|AT1G73850|AT1G77855|AT2G05510|AT2G20720|AT2G23360|AT2G26210|AT2G26695|AT2G27740|AT2G37300|AT3G09950|AT3G15250|AT3G15550|AT3G21600|AT3G25130|AT3G28770|AT3G29280|AT3G45160|AT3G50640|AT3G52900|AT3G62730|AT3G62990|AT4G01390|AT4G11211|AT4G14200|AT4G22160|AT4G22666|AT4G32860|AT4G34560|AT4G39190|AT5G02380|AT5G03995|AT5G04080|AT5G09445|AT5G16250|AT5G16720|AT5G20540|AT5G22875|AT5G50150|AT5G53880|AT5G54660|AT5G62370|AT5G62550	0.00132125556234984	0.0671462915121548
GO:0051603	BP	proteolysis involved in protein catabolic process	AT1G20850|AT3G48340|AT4G11320|AT4G35350|AT5G50260	0.00146840796547456	0.0671462915121548
GO:0044772	BP	mitotic cell cycle phase transition	AT1G20610|AT1G70210|AT1G76310|AT4G34160|AT4G35620	0.00146840796547456	0.0671462915121548
GO:0007165	BP	signal transduction	AT1G11130|AT1G20930	0.00214149359389495	0.0728366333220714
GO:0030244	BP	cellulose biosynthetic process	AT1G02730|AT2G32610|AT4G18780|AT5G44030	0.00252992170633676	0.0728366333220714
GO:0009834	BP	plant-type secondary cell wall biogenesis	AT1G17950|AT1G75500|AT2G36570|AT2G37090|AT3G18660|AT4G18780|AT5G44030	0.00260647992007413	0.0728366333220714
GO:0006470	BP	protein dephosphorylation	AT1G07430|AT2G29380|AT3G05640|AT3G10940|AT5G59220	0.002425031124011	0.0728366333220714
GO:0009625	BP	response to insect	AT1G07640|AT2G22330|AT4G19840|AT4G39950|AT5G24770|AT5G65040	0.00190617278737618	0.0728366333220714
GO:0006952	BP	defense response	AT1G14960|AT1G70830|AT2G01520|AT2G02100|AT2G02130|AT2G22330|AT2G30860|AT3G26460|AT4G14060|AT4G23680|AT4G39950|AT5G23820	0.00212021853757106	0.0728366333220714
GO:0000079	BP	regulation of cyclin-dependent protein serine/threonine kinase activity	AT1G20610|AT1G70210|AT1G76310|AT4G34160|AT4G35620	0.002425031124011	0.0728366333220714
GO:0006075	BP	(1->3)-beta-D-glucan biosynthetic process	AT1G06490|AT3G14570|AT3G59100	0.003582726495567	0.081914155785009
GO:0071456	BP	cellular response to hypoxia	AT1G22220	0.00323368526995483	0.081914155785009
GO:0010439	BP	regulation of glucosinolate biosynthetic process	AT1G07640|AT4G39940|AT5G48850	0.003582726495567	0.081914155785009
GO:0033500	BP	carbohydrate homeostasis	AT2G01830|AT4G29920|AT5G57130	0.003582726495567	0.081914155785009
GO:0048316	BP	seed development	AT1G64625|AT2G39510|AT2G40170|AT3G17520|AT4G34160|AT5G06760	0.00382546897281461	0.0836613431880761
GO:0015706	BP	nitrate transmembrane transport	AT1G32450|AT1G69870|AT1G72140|AT3G45680	0.00455720324990844	0.0881643551809209
GO:0032259	BP	methylation	AT1G76790|AT1G77520|AT1G77530|AT4G35160|AT4G36470|AT5G37990|AT5G38020	0.00446085756794204	0.0881643551809209
GO:0019438	BP	aromatic compound biosynthetic process	AT1G76790|AT1G77520|AT1G77530|AT4G35160	0.00455720324990844	0.0881643551809209
