GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0042744	BP	hydrogen peroxide catabolic process	Pjv1_00001948|Pjv1_00000649|Pjv1_00000647|Pjv1_00000648|Pjv1_00002948|Pjv1_00007078|Pjv1_00001742|Pjv1_00001407|Pjv1_00017317|Pjv1_00022684|Pjv1_00020780|Pjv1_00020782|Pjv1_00020781|Pjv1_00017384	1.5107503919159e-06	0.000494015378156499
GO:0071555	BP	cell wall organization	Pjv1_00003568|Pjv1_00000257|Pjv1_00008445|Pjv1_00001366|Pjv1_00002758|Pjv1_00005210|Pjv1_00010850|Pjv1_00015379|Pjv1_00013629|Pjv1_00015624|Pjv1_00016414|Pjv1_00020594|Pjv1_00017865|Pjv1_00016987|Pjv1_00020412|Pjv1_00022650|Pjv1_00028404|Pjv1_00029297	9.56909523389675e-06	0.00107049164945732
GO:0006833	BP	water transport	Pjv1_00000726|Pjv1_00004342|Pjv1_00006945|Pjv1_00013312|Pjv1_00024988	9.82102430694792e-06	0.00107049164945732
GO:0006412	BP	translation	Pjv1_00006083|Pjv1_00028854	1.56402010369043e-05	0.00127858643476693
GO:0006979	BP	response to oxidative stress	Pjv1_00001948|Pjv1_00000649|Pjv1_00000647|Pjv1_00000648|Pjv1_00002948|Pjv1_00007078|Pjv1_00001742|Pjv1_00001407|Pjv1_00017317|Pjv1_00022684|Pjv1_00020780|Pjv1_00020782|Pjv1_00020781|Pjv1_00017384	0.000299715283423555	0.0163344829465837
GO:0016042	BP	lipid catabolic process	Pjv1_00000296|Pjv1_00006252|Pjv1_00001732|Pjv1_00010902|Pjv1_00008172|Pjv1_00013012|Pjv1_00015338|Pjv1_00015697|Pjv1_00021799|Pjv1_00024188	0.000258082451951037	0.0163344829465837
GO:0009753	BP	response to jasmonic acid	Pjv1_00000773|Pjv1_00002532|Pjv1_00002533|Pjv1_00002760|Pjv1_00013649|Pjv1_00005367|Pjv1_00009593|Pjv1_00012863|Pjv1_00021778|Pjv1_00024201	0.00046434945519225	0.0189802839809832
GO:0046836	BP	glycolipid transport	Pjv1_00004989|Pjv1_00004990|Pjv1_00001038|Pjv1_00020081	0.000445510175214371	0.0189802839809832
GO:0055085	BP	transmembrane transport	Pjv1_00001536|Pjv1_00004966|Pjv1_00004965|Pjv1_00003956|Pjv1_00010371|Pjv1_00012827|Pjv1_00014139|Pjv1_00018833|Pjv1_00018118|Pjv1_00021894|Pjv1_00027271|Pjv1_00029205|Pjv1_00029358|Pjv1_00030240	0.00109217160884088	0.0396822351212187
GO:0009733	BP	response to auxin	Pjv1_00004515|Pjv1_00002252|Pjv1_00002361|Pjv1_00005367|Pjv1_00011521|Pjv1_00012863|Pjv1_00016475|Pjv1_00018833|Pjv1_00021778|Pjv1_00024201	0.00126865903728296	0.0414851505191528
