GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0009579	CC	thylakoid	AT1G08380|AT1G15820|AT1G23740|AT1G29920|AT1G29930|AT1G55670|AT1G61520|AT1G67090|AT1G77090|AT2G29650|AT2G34420|AT3G47470|AT4G03280|AT4G05180|AT4G10340|AT4G12800|AT4G38970|AT5G11450|AT5G53490|AT5G54770	2.08576113090443e-05	0.00102202295414317
GO:0010287	CC	plastoglobule	AT1G15820|AT1G29920|AT1G29930|AT1G61520|AT2G34420|AT3G26070|AT3G47470|AT4G10340|AT4G12800|AT4G38970	1.72170375249923e-05	0.00102202295414317
GO:0009535	CC	chloroplast thylakoid membrane	AT1G15820|AT1G29920|AT1G29930|AT1G52410|AT1G55670|AT1G60000|AT1G61520|AT1G67090|AT2G25625|AT2G29180|AT2G29650|AT2G34420|AT3G26070|AT3G26080|AT3G47470|AT4G03280|AT4G05180|AT4G10340|AT4G12800|AT4G27700|AT5G11450|AT5G53490	0.000171353744345199	0.00559755564860982
GO:0009534	CC	chloroplast thylakoid	AT1G08520|AT1G15820|AT1G29930|AT1G55670|AT1G61520|AT1G77090|AT2G34420|AT3G26070|AT3G47470|AT4G03280|AT4G05180|AT4G10340|AT4G12800|AT4G27700|AT5G53490	0.000723554072021235	0.0177270747645203
GO:0048046	CC	apoplast	AT1G09310|AT1G19570|AT1G20620|AT1G23740|AT1G29920|AT1G67090|AT1G68010|AT1G68560|AT2G02850|AT3G24770|AT4G05180|AT4G13195|AT4G27520|AT4G38970|AT5G36790	0.00116578730948731	0.0228494312659512
GO:0005829	CC	cytosol	AT1G07430|AT1G09310|AT1G10070|AT1G13700|AT1G16460|AT1G19570|AT1G20620|AT1G22160|AT1G52690|AT1G53030|AT1G53070|AT1G64710|AT1G66840|AT1G68010|AT1G70890|AT1G77090|AT1G77120|AT1G77520|AT1G77530|AT1G78020|AT2G01520|AT2G19900|AT2G21130|AT2G24270|AT2G29380|AT2G33620|AT2G38680|AT2G39700|AT2G40170|AT2G42690|AT2G44130|AT3G03470|AT3G05030|AT3G08740|AT3G14620|AT3G16470|AT3G16520|AT3G21670|AT3G21790|AT3G26070|AT3G26740|AT3G27400|AT3G45960|AT3G47470|AT3G61820|AT3G62150|AT4G00100|AT4G03280|AT4G04810|AT4G05180|AT4G10340|AT4G12800|AT4G14060|AT4G17090|AT4G22570|AT4G23670|AT4G23680|AT4G24780|AT4G27450|AT4G27520|AT4G35160|AT4G35190|AT4G38970|AT5G02790|AT5G11060|AT5G12030|AT5G13370|AT5G15960|AT5G15970|AT5G16570|AT5G16990|AT5G27220|AT5G42850|AT5G49690|AT5G50810|AT5G59220|AT5G66400	0.00158961757969294	0.0259637538016514
GO:0019898	CC	extrinsic component of membrane	AT1G77090|AT4G05180|AT5G11450|AT5G65280	0.00455720324990844	0.0638008454987181
GO:0005576	CC	extracellular region	AT1G02310|AT1G08380|AT1G08520|AT1G09310|AT1G11190|AT1G11330|AT1G34060|AT1G45201|AT1G47960|AT1G52400|AT1G53070|AT1G54575|AT1G60390|AT1G63057|AT1G66840|AT1G67870|AT1G68560|AT1G69530|AT1G73330|AT2G02100|AT2G02120|AT2G02850|AT2G05540|AT2G15220|AT2G18150|AT2G18370|AT2G28950|AT2G33850|AT2G34490|AT2G35150|AT2G37870|AT2G39700|AT2G39710|AT2G42250|AT2G42840|AT2G43510|AT3G13784|AT3G15353|AT3G17520|AT3G23450|AT3G27400|AT3G45960|AT3G52780|AT3G53190|AT3G53240|AT3G61820|AT3G62730|AT4G00360|AT4G01390|AT4G11320|AT4G11650|AT4G12290|AT4G17090|AT4G19370|AT4G21620|AT4G24780|AT4G28250|AT4G36430|AT4G37250|AT4G37370|AT4G37800|AT5G06720|AT5G06730|AT5G23660|AT5G25610|AT5G36110|AT5G38910|AT5G40150|AT5G50260|AT5G51550|AT5G53490	0.00569074513370615	0.0697116278879003
GO:0005739	CC	mitochondrion	AT1G02390|AT1G06520|AT1G07900|AT1G08380|AT1G11170|AT1G14730|AT1G16460|AT1G19570|AT1G20620|AT1G22160|AT1G29420|AT1G30880|AT1G35250|AT1G60000|AT1G61600|AT1G67090|AT1G68010|AT1G68530|AT1G68560|AT1G69160|AT1G69530|AT1G69840|AT1G70890|AT1G72930|AT1G73500|AT1G75350|AT1G77090|AT2G01520|AT2G02060|AT2G02100|AT2G07787|AT2G19900|AT2G21130|AT2G29650|AT2G37360|AT2G44080|AT3G05030|AT3G11880|AT3G16200|AT3G19540|AT3G24770|AT3G28540|AT3G45730|AT3G49240|AT4G09550|AT4G13195|AT4G13260|AT4G13290|AT4G16620|AT4G17250|AT4G22690|AT5G11450|AT5G28442|AT5G42825|AT5G50160|AT5G50810|AT5G53730|AT5G53880|AT5G54770|AT5G64190	0.00762540425547184	0.0815196372607855
GO:0009783	CC	photosystem II antenna complex	AT1G15820|AT4G10340	0.00998199639927986	0.0815196372607855
GO:0016602	CC	CCAAT-binding factor complex	AT1G54160|AT5G06510	0.00998199639927986	0.0815196372607855
GO:0097708	CC	intracellular vesicle	AT1G68570|AT2G25625	0.00998199639927986	0.0815196372607855
GO:0009507	CC	chloroplast	AT1G03820|AT1G07430|AT1G08380|AT1G08520|AT1G10070|AT1G11170|AT1G13700|AT1G15820|AT1G16460|AT1G18870|AT1G19570|AT1G20620|AT1G22370|AT1G23740|AT1G29920|AT1G29930|AT1G35250|AT1G35420|AT1G52400|AT1G52410|AT1G52560|AT1G55670|AT1G58807|AT1G59124|AT1G60000|AT1G61460|AT1G61520|AT1G63750|AT1G67090|AT1G68010|AT1G69870|AT1G70890|AT1G72930|AT1G75350|AT1G77090|AT2G16890|AT2G18360|AT2G19900|AT2G24270|AT2G26690|AT2G28900|AT2G29180|AT2G29650|AT2G34420|AT2G36800|AT2G38680|AT2G40920|AT2G41170|AT3G03470|AT3G08740|AT3G08860|AT3G16470|AT3G21780|AT3G22810|AT3G25130|AT3G25820|AT3G25830|AT3G26070|AT3G26080|AT3G26740|AT3G44540|AT3G47470|AT3G47480|AT3G49240|AT3G51895|AT3G62730|AT4G00100|AT4G02280|AT4G03280|AT4G05180|AT4G10250|AT4G10340|AT4G10500|AT4G12800|AT4G13250|AT4G13280|AT4G16620|AT4G19460|AT4G22690|AT4G22710|AT4G23340|AT4G27520|AT4G27700|AT4G29270|AT4G32810|AT4G34560|AT4G38970|AT5G01790|AT5G02370|AT5G10180|AT5G11330|AT5G11450|AT5G15970|AT5G17870|AT5G19140|AT5G19600|AT5G22500|AT5G24770|AT5G28500|AT5G28510|AT5G36140|AT5G36790|AT5G37690|AT5G37970|AT5G37990|AT5G39520|AT5G42680|AT5G43260|AT5G43990|AT5G44400|AT5G48960|AT5G50810|AT5G53490|AT5G53890|AT5G54770|AT5G59220|AT5G65000|ATCG01250	0.0130126010477658	0.098094992513927
