GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0004601	MF	peroxidase activity	AT1G05240|AT1G05250|AT1G05260|AT1G14540|AT1G14550|AT1G30870|AT1G34510|AT1G71695|AT2G37130|AT3G01190|AT3G49960|AT4G26010|AT4G30170|AT5G15180|AT5G17820|AT5G42180|AT5G64100|AT5G67400	8.56498974230361e-11	1.92712269201831e-08
GO:0020037	MF	heme binding	AT1G05240|AT1G05250|AT1G05260|AT1G12740|AT1G14540|AT1G14550|AT1G16400|AT1G30870|AT1G34510|AT1G71695|AT2G25160|AT2G37130|AT3G01190|AT3G32047|AT3G49960|AT4G15330|AT4G15393|AT4G20240|AT4G26010|AT4G30170|AT5G15180|AT5G17820|AT5G25130|AT5G38450|AT5G42180|AT5G42580|AT5G42590|AT5G64100|AT5G67400	5.28174674027193e-07	5.94196508280592e-05
GO:0106310	MF	protein serine kinase activity	AT1G01140|AT1G07560|AT1G29230|AT1G51860|AT1G51880|AT1G51890|AT1G61590|AT1G70460|AT1G79250|AT2G25880|AT2G28960|AT2G28990|AT2G34180|AT2G35890|AT3G07070|AT3G10660|AT3G24240|AT3G45410|AT3G46330|AT3G49370|AT3G56100|AT4G10390|AT4G27290|AT5G45840|AT5G49770|AT5G59680|AT5G62310	2.00596178482604e-05	0.00150447133861953
GO:0003729	MF	mRNA binding	AT1G66810|AT1G78260|AT3G54770|AT4G38950|AT5G64100	6.35166148022014e-05	0.00357280958262383
GO:0015250	MF	water channel activity	AT2G36830|AT2G37180|AT3G16240|AT4G17340|AT5G47450|AT5G60660	0.000267050146025684	0.0120172565711558
GO:0003723	MF	RNA binding	AT5G44230	0.00104157103122052	0.0292941852530771
GO:0003885	MF	D-arabinono-1,4-lactone oxidase activity	AT2G46740|AT2G46760|AT5G11540	0.000994604683241571	0.0292941852530771
GO:0050105	MF	L-gulonolactone oxidase activity	AT2G46740|AT2G46760|AT5G11540	0.000994604683241571	0.0292941852530771
GO:0051539	MF	4 iron, 4 sulfur cluster binding	AT1G14160|AT2G27370|AT2G36100|AT2G39530|AT3G11550|AT5G40300	0.0027476419620803	0.0686910490520075
GO:0008519	MF	ammonium transmembrane transporter activity	AT1G64780|AT3G16240|AT5G47450	0.003582726495567	0.0806113461502574
