GOID	Definition	GOTerm	GeneID	Pvalue	Qvalue
GO:0005576	CC	extracellular region	AT1G04310|AT1G04520|AT1G09200|AT1G10380|AT1G11190|AT1G12080|AT1G26450|AT1G28290|AT1G30870|AT1G31710|AT1G41830|AT1G45201|AT1G48750|AT1G54575|AT1G60390|AT1G63300|AT1G64390|AT1G67870|AT1G68560|AT1G73330|AT2G02100|AT2G02130|AT2G03090|AT2G04850|AT2G05790|AT2G13820|AT2G14620|AT2G23950|AT2G25060|AT2G25160|AT2G29660|AT2G32990|AT2G35860|AT2G37870|AT2G39700|AT2G42840|AT2G43535|AT2G43590|AT2G46930|AT3G03780|AT3G09820|AT3G10080|AT3G16920|AT3G17520|AT3G17840|AT3G20120|AT3G29250|AT3G45010|AT3G48340|AT3G52370|AT3G53190|AT3G53980|AT3G62730|AT4G01390|AT4G02290|AT4G11190|AT4G11320|AT4G12290|AT4G12420|AT4G12510|AT4G12520|AT4G17030|AT4G19720|AT4G24780|AT4G27290|AT4G28250|AT4G29700|AT4G30020|AT4G30140|AT4G30520|AT4G30810|AT4G33550|AT4G35350|AT4G36360|AT5G05960|AT5G06720|AT5G06730|AT5G07030|AT5G07570|AT5G10310|AT5G22860|AT5G23820|AT5G23830|AT5G26670|AT5G38910|AT5G42580|AT5G50150|AT5G50260	2.53800348955917e-06	0.000215730296612529
GO:0009506	CC	plasmodesma	AT1G04520|AT1G11130|AT1G12040|AT1G22220|AT1G28290|AT1G30870|AT1G41830|AT1G63120|AT1G68560|AT2G02130|AT2G25060|AT2G30860|AT2G37870|AT2G38750|AT2G39700|AT2G43800|AT3G03780|AT3G09500|AT3G09820|AT3G12870|AT3G16470|AT3G17840|AT3G51740|AT4G12420|AT4G12510|AT4G28250|AT4G35100|AT5G03870|AT5G16130|AT5G37980|AT5G42580|AT5G44400|AT5G53730|AT5G57350|AT5G60930|AT5G62890	4.49481245201078e-05	0.00191029529210458
GO:0005739	CC	mitochondrion	AT1G06490|AT1G11450|AT1G15460|AT1G19570|AT1G51355|AT1G53240|AT1G61600|AT1G64690|AT1G67630|AT1G68560|AT1G70550|AT1G70830|AT1G71830|AT1G75280|AT1G75500|AT2G01520|AT2G02100|AT2G02130|AT2G07768|AT2G35120|AT2G37360|AT2G41610|AT2G47270|AT3G03010|AT3G05640|AT3G12870|AT3G20120|AT3G28540|AT3G30720|AT3G59680|AT4G00880|AT4G13290|AT4G15910|AT4G20240|AT4G25100|AT4G34570|AT4G36830|AT5G03545|AT5G03995|AT5G09445|AT5G11540|AT5G39790|AT5G47990|AT5G48010|AT5G50370|AT5G53730|AT5G53880|AT5G56120|AT5G62370|AT5G62890	0.000168634532304418	0.00286678704917511
GO:0009941	CC	chloroplast envelope	AT3G03780|AT4G25100	0.00014738412439199	0.00286678704917511
GO:0005886	CC	plasma membrane	AT1G02730|AT1G06490|AT1G11130|AT1G11450|AT1G15460|AT1G19570|AT1G22710|AT1G23730|AT1G25530|AT1G28290|AT1G32450|AT1G47670|AT1G51340|AT1G53730|AT1G58360|AT1G68470|AT1G69870|AT1G71830|AT1G73220|AT1G75280|AT1G75500|AT1G77690|AT2G01830|AT2G01950|AT2G02100|AT2G13820|AT2G18196|AT2G23950|AT2G25060|AT2G30860|AT2G32010|AT2G32610|AT2G35190|AT2G35760|AT2G36570|AT2G39510|AT2G43800|AT2G44830|AT3G03780|AT3G05640|AT3G07540|AT3G09820|AT3G14310|AT3G14570|AT3G16920|AT3G17840|AT3G21600|AT3G24240|AT3G25130|AT3G25560|AT3G28510|AT3G45680|AT3G51670|AT3G51740|AT3G54720|AT3G56480|AT3G58650|AT3G59100|AT4G00670|AT4G01440|AT4G01450|AT4G02630|AT4G12420|AT4G18780|AT4G20270|AT4G25100|AT4G25890|AT4G27290|AT4G28940|AT4G30140|AT4G30520|AT4G31820|AT4G35100|AT4G36360|AT4G40090|AT5G01240|AT5G04080|AT5G05160|AT5G09220|AT5G11100|AT5G14920|AT5G16130|AT5G17860|AT5G22500|AT5G23170|AT5G40640|AT5G44030|AT5G52790|AT5G53250|AT5G53880|AT5G57350|AT5G59290|AT5G61480|AT5G62550|AT5G63530|AT5G63850|AT5G65390	0.000140572889430571	0.00286678704917511
GO:0009535	CC	chloroplast thylakoid membrane	AT1G52410	0.000269909062448763	0.00382371171802414
GO:0005764	CC	lysosome	AT1G20850|AT3G48340|AT4G11320|AT4G35350|AT5G50260	0.000815038273541317	0.00989689332157313
GO:0000307	CC	cyclin-dependent protein kinase holoenzyme complex	AT1G20610|AT1G20930|AT1G70210|AT1G76310|AT4G34160|AT4G35620	0.00190617278737618	0.0202530858658719
GO:0005773	CC	vacuole	AT1G19570|AT1G22710|AT1G45201|AT1G52410|AT2G23350|AT2G25060|AT2G30860|AT2G38170|AT2G38760|AT3G16470|AT3G17520|AT3G45010|AT3G60840|AT4G12290|AT4G23670|AT4G29700|AT4G30810|AT4G35100|AT4G36360|AT5G23820|AT5G24770|AT5G44670|AT5G62890	0.00215551387555774	0.0203576310469342
GO:0000148	CC	1,3-beta-D-glucan synthase complex	AT1G06490|AT3G14570|AT3G59100	0.003582726495567	0.0304531752123195
